curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003683,"Biologia Y Geologia, Fisica Y Quimica Inorganica",https://www.wikidata.org/wiki/Q60780338,2ac9dade72e61cec1e82423809fcbc7f,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-2ac9dade72e61cec1e82423809fcbc7f,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003676,Ciencias Basicas De La Salud,https://www.wikidata.org/wiki/Q60780345,0762c4febcb447c528047b075914bca5,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-0762c4febcb447c528047b075914bca5,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Activo,2014-12-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003678,,,a0999d39595d9368fe6e114878a157e9,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-a0999d39595d9368fe6e114878a157e9,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003688,Ciencias De La Comunicacion Y Sociologia,https://www.wikidata.org/wiki/Q60780348,a82ffc80e01c4fe24f4d32bcdb15328d,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-a82ffc80e01c4fe24f4d32bcdb15328d,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,05602,Fuenlabrada,Activo,2015-11-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003677,"Ciencias De La Educacion, Lenguaje, Cultura Y Artes, Ciencias Historico-juridicas Y Humanisticas Y Lenguas Modernas",https://www.wikidata.org/wiki/Q60780350,3658ccd7a716b5715a99647d4ed895be,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-3658ccd7a716b5715a99647d4ed895be,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003681,Derecho Privado Y Derecho Del Trabajo Y De La Seguridad Social,https://www.wikidata.org/wiki/Q60780370,dcb9d032649eab866eab47bf430e3b29,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-dcb9d032649eab866eab47bf430e3b29,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55002597,Derecho Publico I Y Ciencia Politica,https://www.wikidata.org/wiki/Q60780373,a710f4ecbbd37e27567f7c0e42e79b90,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-a710f4ecbbd37e27567f7c0e42e79b90,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2017-06-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003682,Derecho Publico Ii Y Filologia I,https://www.wikidata.org/wiki/Q60780375,1a41544bfba9befe557874a237b5854d,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-1a41544bfba9befe557874a237b5854d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003685,Economia Aplicada I E Historia E Instituciones Economicas (y Filosofia Moral),https://www.wikidata.org/wiki/Q60780387,1de8211b473b0cefec653d6e30854e95,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-1de8211b473b0cefec653d6e30854e95,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55002620,Economia De La Empresa,https://www.wikidata.org/wiki/Q60780388,5a60d15dc25527af8800b45b93cf4ca9,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-5a60d15dc25527af8800b45b93cf4ca9,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2004-07-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003674,"Economia De La Empresa (ado), Economia Aplicada Ii Y Fundamentos Analisis Economico",https://www.wikidata.org/wiki/Q60780459,38080a67df199c7f71c02a6e0c1f1f14,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-38080a67df199c7f71c02a6e0c1f1f14,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003686,Economia Financiera Y Contabilidad E Idioma Moderno,https://www.wikidata.org/wiki/Q60780391,b8e5e701c2345401ed2b4d56eab09246,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-b8e5e701c2345401ed2b4d56eab09246,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2020-21,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55004223,Enfermeria Y Estomatologia,,09134e4afee4605adf718aeeeba60da0,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-09134e4afee4605adf718aeeeba60da0,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Activo,2019-09-01
