curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55002597,Derecho Publico I Y Ciencia Politica,https://www.wikidata.org/wiki/Q60780373,9bc537ec2e9f83f2141d3d4d897fc3c2,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-9bc537ec2e9f83f2141d3d4d897fc3c2,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2017-06-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55002609,"Fisioterapia, Terapia Ocupacional, Rehabilitacion Y Medicina Fisica",https://www.wikidata.org/wiki/Q60780430,88019758df9ba102feb46fd822665dd0,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-88019758df9ba102feb46fd822665dd0,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Activo,2004-12-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55002612,Tecnologia Quimica Y Ambiental,https://www.wikidata.org/wiki/Q60780520,633e8cb4043c4a68fbab93cc68c6a4c5,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-633e8cb4043c4a68fbab93cc68c6a4c5,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Activo,2018-02-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55002620,Economia De La Empresa,https://www.wikidata.org/wiki/Q60780388,b51d80ea4038ef0e8070917b580c1185,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-b51d80ea4038ef0e8070917b580c1185,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2004-07-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003674,"Economia De La Empresa (ado), Economia Aplicada Ii Y Fundamentos Analisis Economico",https://www.wikidata.org/wiki/Q60780459,f6b6bfb59bdd301a32c340479cfaf351,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-f6b6bfb59bdd301a32c340479cfaf351,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003676,Ciencias Basicas De La Salud,https://www.wikidata.org/wiki/Q60780345,4e0e6bbacceb26409d5b051806bc473c,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-4e0e6bbacceb26409d5b051806bc473c,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Activo,2014-12-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003677,"Ciencias De La Educacion, Lenguaje, Cultura Y Artes, Ciencias Historico-juridicas Y Humanisticas Y Lenguas Modernas",https://www.wikidata.org/wiki/Q60780350,e75f44391a76a2f445bc4ad2a1cab5e9,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-e75f44391a76a2f445bc4ad2a1cab5e9,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003678,,,3bcd2bd230a80445b560fc3fa4bf906b,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-3bcd2bd230a80445b560fc3fa4bf906b,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Activo,2014-02-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003679,,,700299a30237075ef6e26a5a428889ca,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-700299a30237075ef6e26a5a428889ca,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,05602,Fuenlabrada,Activo,2014-02-01
2019-20,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,55003681,Derecho Privado Y Derecho Del Trabajo Y De La Seguridad Social,https://www.wikidata.org/wiki/Q60780370,7e5f2719de4ca0d9a92125c7f2dc6c05,http://www.semanticweb.org/universidata/resource/muestra-departamento/URJC-7e5f2719de4ca0d9a92125c7f2dc6c05,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Activo,2014-02-01
