cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,des_tipo_personal,des_genero,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,cod_comunidad_residencia,des_comunidad_residencia,URI_comunidad_residencia,wikidata_comunidad_residencia,cod_provincia_residencia,des_provincia_residencia,URI_provincia_residencia,wikidata_provincia_residencia,cod_municipio_residencia,des_municipio_residencia,URI_municipio_residencia,wikidata_municipio_residencia,lat_municipio_residencia,lon_municipio_residencia,id_empleado_b4,anio_nacimiento,id_empleado_b5,anio_incorporacion,id_empleado_b6,ind_otra_unidad,cod_otra_unidad,des_otra_unidad,id_empleado_b7,des_servicio_prestado,id_empleado_b8,des_cuerpo_escala_PAS,des_tipo_contrato,des_titulacion_exigida,des_dedicacion,num_horas_semanales_tiempo_parcial,id_empleado_b9,des_situacion_administrativa,id_empleado_b10,ind_cargo_remunerado,id_empleado_b11,ind_imparte_docencia,id_empleado_b12,num_trienios
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-636244a8dfd61c3f6e7fffeadfba5270,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-47a72821e3329f58e1f762132811781f,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28127,Rozas De Madrid Las,http://www.semanticweb.org/universidata/resource/municipio/rozas-de-madrid-las,https://www.wikidata.org/wiki/Q592747,40.49286,-3.875462,UAM-fa1df34b1836fec03c9966cc260eef88,1963,UAM-11816d7dc8ec06c91c29876ac6dc4939,2009,UAM-1d5154f0a292fb21c68b892f554a28c1,false,,,UAM-df47895f92bfe697bcef457f0bb9b86c,Personal Administrativo De Nivel General,UAM-2c9fc414c9093e225103cfab42a5ec29,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-e3a9bb1ccf63dddc254059423f4b8d8f,Servicio Activo,UAM-e9963e9cf476bde71a53a8e69c68ca21,false,UAM-5b5c3aaf7bb8a22d79125dbcf42b8c2d,false,UAM-144e6694a3e5c3e9ffad4aaedf2aaa55,5
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-e1654f813fd6694ef4d9acb047f88c82,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-c5978d1b8b9561c43dfccc164a57f1c7,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UAM-511bf0fb9af9b74b275bd1af79915fd2,1961,UAM-e7a5e939bc1f9a40728288d5fab6630b,2002,UAM-d01082140a91460b1a16b916df57b569,false,,,UAM-24f8ba29eba9fa78c61b44fd4cdfb4f3,Personal De Apoyo Sanitario Y Social Al Alumnado,UAM-aea9ef9fe29125db37b6a30c46b8b0be,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-a05834306972c30cffb6ce5e18f0e992,Servicio Activo,UAM-88068a37554daca941a94f6cb7e9f5b6,false,UAM-816f477e8b02eda54d6d4b0fd20a1d0c,false,UAM-47b8322cb67b141d2a7dbee6c1b4f854,10
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-5b52036551346101097c5f2fa9a2300c,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-f501a39506a2e6b397b363fd8632b0fb,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UAM-4dc7e90c35ef1cceeee82f09fc7e0ace,1962,UAM-849c8f0d1a4cb23e1f92cfebdd65891c,1987,UAM-5cfaad1de9f3894c2f8ffdf2e69fd2a0,false,,,UAM-be794fab65d34526c48070a0f691da42,Personal Administrativo De Nivel General,UAM-9619b5c9dcf03b638623e0b67abbf448,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-d530c5658d16d4298d157cf7755c3e8b,Servicio Activo,UAM-a0910e81f85fe93edfec3b5027d601ae,false,UAM-bd9fb169e78c11291e6a6bb9d92e7891,false,UAM-e39760024ebb49d52427954d29200c80,8
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-4f7691d218bbbf015ef7d15cf581237e,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-8361ba0677a3ab430db62f6fa6a6b044,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28006,Alcobendas,http://www.semanticweb.org/universidata/resource/municipio/alcobendas,https://www.wikidata.org/wiki/Q487679,40.54754,-3.642091,UAM-f2e84ce7bceb14e45f6d69fe27cd704b,1967,UAM-3ccdf4a1228155075c5009bf7016de84,1977,UAM-91a5ea0c3a34f9d509bf6222974165f0,false,,,UAM-be04377ea27c702921d57a3c689c6300,Personal Administrativo De Nivel General,UAM-17740f7f5e0b636bb4b8b619f14f560f,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-9e19cfc6098ed886666d20ca79cc4fac,Servicio Activo,UAM-d6e9c062089d86a5a050fefc79899fbe,false,UAM-3535111b950880a9537f94a2c3dd2392,false,UAM-b97059f9c7e1556fe4375966527d60a9,4
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-abb0ec9a43b3f34908af61021cdce6e3,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-fb20a826997b179a98d89425e9ecf087,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28134,San Sebastian De Los Reyes,http://www.semanticweb.org/universidata/resource/municipio/san-sebastian-de-los-reyes,https://www.wikidata.org/wiki/Q484717,40.54751,-3.626394,UAM-9146c1461d386989a74214f925951892,1963,UAM-32c119eac9bffabb69d536a0e32c071b,1980,UAM-c8bb15ee193df6b8ae25361ebfd598a2,false,,,UAM-f11b7b1d2244dd12f44896392cdd8700,Personal De Apoyo Sanitario Y Social Al Alumnado,UAM-a33931574e3b372a0d0d2d3d1bbfb911,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-dd4d77d2b9840d59073a1f35c5f7e1c9,Servicio Activo,UAM-496e46140a15490599ef09a50e1272ff,false,UAM-f64c9675e17c6996dc6d094375e7e3ff,false,UAM-b5982a2169182703c057b90aacb887e9,10
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-853e514ad15b417c29210dce8c1cf35e,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-8c18e36697b283cfd3803100671c1d04,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,40.4352,-3.813062,UAM-bbadae77e5b90c25b8e64557aa5173f6,1962,UAM-ed29828edc845dc165108e3c8cb4df6e,1998,UAM-eb1e5e5fe4da32d095eb74afe6a8b96e,false,,,UAM-591da129258e8e9bf2647a91f0cff5cc,Personal De Apoyo Sanitario Y Social Al Alumnado,UAM-96c5293310201b503ec5ce1400728bb2,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-a4f332da2a31785d6e3abbc03dd666c2,Servicio Activo,UAM-000d2e09c332977558627413d9315b28,false,UAM-d91a181d1858d9bbc450299593ff9a71,false,UAM-0949d2b2e26ff30e9abe213ed7b8777a,14
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-7bc3535fda16774be05942144ef80538,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-c23ca24e307cd62e585d8afbfd59b40d,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UAM-5222b802824af0429559ecb13f74e8b2,1957,UAM-ba399a9898ea9b798c75f7c68acca7e7,2009,UAM-a3601a0a7fa43856ca811b3cf991e58d,false,,,UAM-1354cd9eb86e1fedef78d18ee0174eea,Personal Administrativo De Nivel General,UAM-f7504f8570000e9556cec5985710f90c,Subgrupo A2,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-4b849b1dd62f4046b0134ac1d6c1a731,Servicio Activo,UAM-fd7ed626b43c94558f26a4acc6b7ade8,false,UAM-a2d7f2237bcc0a664b774ea36dd8f9a5,false,UAM-43a11b44f795b05090e71d53d6a9db76,9
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-25ae8b3830691a579d15b3af37e2d0b5,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-fba3506d25abe5135512c4f924a62a21,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UAM-d9fd45bd5127c09ebd7fe07be43a5f43,1952,UAM-8abd88a38bb484e3f3a02640e459017e,1986,UAM-b5ce4291c52ab1de8b5b390bdf95710e,false,,,UAM-7c9abafb1accaa98382e9d67bf68e75f,Personal Administrativo De Nivel General,UAM-76a8172ac8f43f2f0ba4ea59b220c301,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-eab26ee98ae280f4688ffae0d8ef046a,Servicio Activo,UAM-2382571fba06368ee51eb734e902b154,false,UAM-a163cff4f62ba71e9d22662885262ccd,false,UAM-ca62e64471d369aa7c492fffc8e2b11f,14
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-69ca7ea328e730430cfb021f007165a6,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-8d109b57ca3d670996c52bbd06e10832,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UAM-9416107cc27d60057cd7a96544e69af8,1983,UAM-42b259f557f132675024268f1d315c59,1974,UAM-ee69cff8f0247985032234451a4dabbe,false,,,UAM-3e561e1d7bf7d1c39404869714de75a2,Personal Administrativo De Nivel General,UAM-b2bf6fc71a763cc5cb25c7ce625e0fed,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-e09df0f4098df2e069b451afe751b2fa,Servicio Activo,UAM-e42d3c3edac23c71829986433b6443d3,false,UAM-ede84a629a88c7cb0fa43445b24d6990,false,UAM-dbb2a0b070c47196ca47cfe0d45b629f,15
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,Funcionario De Carrera,Mujer,UAM-0cc3dff1a71d5a58e0fef0d4c65483ff,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-435b4e9c31ea8dd631494106b4941a71,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28014,Arganda Del Rey,http://www.semanticweb.org/universidata/resource/municipio/arganda-del-rey,https://www.wikidata.org/wiki/Q497692,40.30095,-3.43808,UAM-e48c7a9ab97fdfa8017b2140e031c223,1967,UAM-bd5673473bf78caa7281e1237712e92b,1988,UAM-764ab7fcc34818453ad9ca2520f8927d,false,,,UAM-a600a7d564c81d9a9c1b3b0a57bb3f4a,Personal De Apoyo Sanitario Y Social Al Alumnado,UAM-236350f54ab0766ef09dd841c18198f4,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UAM-b4b51faa0a830eab4c9fd98213f991a5,Servicio Activo,UAM-4c93bf963f12a5f8ba4289ad6c4de411,false,UAM-3d6b206fd63b9a08658dc7f3bfcecbfa,false,UAM-d7799094a177cc1615ae6ccc6694425f,9
