cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,cod_unidad_responsable,des_unidad_responsable,des_genero,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,anio_nacimiento,id_empleado_b4,des_tipo_personal_investigacion,des_modalidad_personal_investigacion,des_tipo_organismo,des_dedicacion,duracion_meses,id_empleado_b5,des_cuantia_titulo_doctorado,cod_pais_doctorado,des_pais_doctorado,URI_pais_doctorado,wikidata_pais_doctorado,lat_pais_doctorado,lon_pais_doctorado,cod_continente_doctorado,des_continente_doctorado,URI_continente_doctorado,wikidata_continente_doctorado,cod_agregacion_paises_doctorado,des_agregacion_paises_doctorado,URI_agregacion_paises_doctorado,wikidata_agregacion_paises_doctorado,cod_universidad_doctorado,des_universidad_doctorado,URI_universidad_doctorado,wikidata_universidad_doctorado,anio_lectura_tesis,id_empleado_b6,anio_resolucion_convocatoria,anio_incorporacion,id_empleado_b7,des_tipo_unidad_responsable,des_area
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55004064,"Fisica De La Tierra, Astronomia Y Astrofisica",Hombre,UCM-e645428ef13c68bea09e4fcd1ebaf96e,152,Chile,http://www.semanticweb.org/universidata/resource/pais/chile,https://www.wikidata.org/wiki/Q298,-35.675147,-71.542969,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,UCM-ea6a755241dc917d001711d44d08c42b,1985,UCM-95ac3b32219cd565925aa982b4b76ee3,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Administracion Central,Dedicacion A Tiempo Completo,48,UCM-af7de3b6d6c222860c7482f9d4887f37,No,,,,,,,,,,,,,,,,,,,,UCM-3d4b4acb277f35122c4d7d7952e95379,2017,2017,UCM-78bc6340aa5fa3d0eb659ad2192a4e57,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,,,Mujer,UCM-92598a2a77d33bfb043d7df7b00b67ed,222,El Salvador,http://www.semanticweb.org/universidata/resource/pais/el-salvador,https://www.wikidata.org/wiki/Q792,13.794185,-88.89653,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,UCM-3e8849497ddaaab08d66b6cc05eab51e,1987,UCM-0fff7fdf07a7e08810962c550b5ab257,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Administracion Central,Dedicacion A Tiempo Completo,48,UCM-109ba473ea1a9b7be575a11c3da65ee4,No,,,,,,,,,,,,,,,,,,,,UCM-bb0d9383009a56de2ccfa1537582d712,2017,2015,UCM-ede3f5532f4938951b84669ab2ddf9ec,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55000705,Ingenieria De Software E Inteligencia Artificial,Hombre,UCM-a1afed82629545bef830efdae6c1ceb4,068,Bolivia estado Plurinacional De,http://www.semanticweb.org/universidata/resource/pais/bolivia-estado-plurinacional-de,https://www.wikidata.org/wiki/Q750,-16.290154,-63.588653,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,UCM-6f700499b4f275f24c5d0890bb557058,1987,UCM-cb52f0d471fdae91d171287ba1e21fbe,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Profesorado Universitario (fpu),Administracion Central,Dedicacion A Tiempo Completo,48,UCM-0ba1c60acf8ff40ad52c44186cf0e731,No,,,,,,,,,,,,,,,,,,,,UCM-89a899dc5d66c4cacb1b845b1f7de92c,2017,2017,UCM-afbccdf1a09179bd380fd64fa59ef82c,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55000567,Quimica Organica I,Hombre,UCM-4acc50596adc1be03891c9cff7c22d68,170,Colombia,http://www.semanticweb.org/universidata/resource/pais/colombia,https://www.wikidata.org/wiki/Q739,4.570868,-74.297333,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,UCM-605eb815e286558dcc8900f0f8095f9a,1992,UCM-132b035459a13b4239dda21f64863424,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Profesorado Universitario (fpu),Administracion Central,Dedicacion A Tiempo Completo,48,UCM-fa07b65ecf35b5b4cb51000819a1e209,No,,,,,,,,,,,,,,,,,,,,UCM-5318e38626492aa18982c15f535f004b,2017,2016,UCM-e4f2b625eb35dfbee596c48bd8ba9ef1,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,,,Hombre,UCM-f3a6f09daa667fad862728b26159f05b,170,Colombia,http://www.semanticweb.org/universidata/resource/pais/colombia,https://www.wikidata.org/wiki/Q739,4.570868,-74.297333,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,UCM-4a47598a1900f37c2a568b44cb2f195b,1990,UCM-eeab3dde77432823fdf228726a6d64f3,"Investigador Con Cargo A Proyectos De Investigacion, Art. 83 Y A Grupos De Investigacion",Otro Investigador Predoctoral (ya Sea En Formacion O En Contratacion),Organismo Europeo,Dedicacion A Tiempo Completo,23,UCM-4b368f57670c3e379a12329da15702a2,No,,,,,,,,,,,,,,,,,,,,UCM-acfe2ae154b02ed560efbbcbea93067c,2017,2017,UCM-3f3f148765c11b26fa4fc44ba91c911d,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55004083,Filologia Clasica,Hombre,UCM-39c3c339c4f6c87b892f9cc1b0f6e09f,218,Ecuador,http://www.semanticweb.org/universidata/resource/pais/ecuador,https://www.wikidata.org/wiki/Q736,-1.831239,-78.183406,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,UCM-b71a31b9941c189a2ef932eb86c79900,1982,UCM-806666b7b85cf88d7e76e068b02c08cf,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Administracion Central,Dedicacion A Tiempo Completo,48,UCM-d8a378a14d3b2b339aded8dbf6f1835d,No,,,,,,,,,,,,,,,,,,,,UCM-4a022bcb7e7647c00477476bcb282621,2017,2015,UCM-cf3c8a1834426dcadc16516669442327,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55004099,Analisis Y Matematica Aplicada,Hombre,UCM-fdd8c4db66f49d42986ef65d802e2eed,276,Alemania,http://www.semanticweb.org/universidata/resource/pais/alemania,https://www.wikidata.org/wiki/Q183,51.165691,10.451526,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,155,Europa Occidental,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-occidental,https://www.wikidata.org/wiki/Q27496,UCM-644d436dd7c6111e8fdc5bc0346a3201,1986,UCM-e03b1d0ba04f872ce8be01b33a944d93,"Investigador Con Cargo A Proyectos De Investigacion, Art. 83 Y A Grupos De Investigacion",Otro Investigador Predoctoral (ya Sea En Formacion O En Contratacion),Organismo Europeo,Dedicacion A Tiempo Completo,2,UCM-c93614f5bd31d31f012c14d369d7119f,No,,,,,,,,,,,,,,,,,,,,UCM-168577df7560f7b6e205624400a49c36,2018,2018,UCM-6a1db0cc2c803c332567e75b2cceaa98,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55004066,"Estructura De La Materia, Fisica Termica Y Electronica",Mujer,UCM-9fd5f80ee470ecafddff08f7ab44269c,276,Alemania,http://www.semanticweb.org/universidata/resource/pais/alemania,https://www.wikidata.org/wiki/Q183,51.165691,10.451526,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,155,Europa Occidental,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-occidental,https://www.wikidata.org/wiki/Q27496,UCM-904dc5e25e607a5062739736ace3c2ba,1992,UCM-22fbe833f9ac584a3ad943d359391601,"Investigador Con Cargo A Proyectos De Investigacion, Art. 83 Y A Grupos De Investigacion",Otro Investigador Postdoctoral (ya Sea En Formacion O En Contratacion),Administracion Central,Dedicacion A Tiempo Completo,12,UCM-fa47a37541bd009ed6221629badfface,No,,,,,,,,,,,,,,,,,,,,UCM-d8a47e25918f04300952138b713e5e0e,2018,2018,UCM-faed6af7ab3dfe3827e5cd1a00c69f20,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55004064,"Fisica De La Tierra, Astronomia Y Astrofisica",Hombre,UCM-c502be6e2ebf1e30caf1f6dfe615b94b,528,Paises Bajos,http://www.semanticweb.org/universidata/resource/pais/paises-bajos,https://www.wikidata.org/wiki/Q29999,52.132633,5.291266,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,155,Europa Occidental,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-occidental,https://www.wikidata.org/wiki/Q27496,UCM-feef259f7b8e2e1a1f4ccfefbdf3fc5d,1980,UCM-b6abdfc37366308ad5e8efa68c66fe65,"Investigador Con Cargo A Proyectos De Investigacion, Art. 83 Y A Grupos De Investigacion",Otro Investigador Postdoctoral (ya Sea En Formacion O En Contratacion),Organismo Europeo,Dedicacion A Tiempo Completo,12,UCM-d547354b0e6a2428b1468fdbf0b201a6,No,,,,,,,,,,,,,,,,,,,,UCM-cf1e050101015052595dde937315f29b,2018,2018,UCM-44175db83fc8d3de531889fc939056fc,Departamento,
010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,2018,55004066,"Estructura De La Materia, Fisica Termica Y Electronica",Hombre,UCM-06c6b6d8ca4d427aa19a5f7649cf3826,528,Paises Bajos,http://www.semanticweb.org/universidata/resource/pais/paises-bajos,https://www.wikidata.org/wiki/Q29999,52.132633,5.291266,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,155,Europa Occidental,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-occidental,https://www.wikidata.org/wiki/Q27496,UCM-d7eec9ff6c720a96830a4bbf1cfa4b66,1995,UCM-c558fd33ce94d2c054c0126e12390a7e,"Investigador Con Cargo A Proyectos De Investigacion, Art. 83 Y A Grupos De Investigacion",Otro Investigador Predoctoral (ya Sea En Formacion O En Contratacion),Organismo Europeo,Dedicacion A Tiempo Completo,36,UCM-1fc2c5fe247a7bf4ddb58f352d9ba68b,Uno,,,,,,,,,,,,,,,,,,,,UCM-b3254100419bf520596780efef8d835b,2018,2018,UCM-2756c4ed37509574d20ba3f8635b7037,Departamento,
