"curso_academico","cod_universidad","des_universidad","cod_tipo_estudio","des_tipo_estudio","cod_tipo_unidad_responsable","des_tipo_unidad_responsable","cod_unidad_responsable","des_unidad_responsable","cod_titulacion","des_titulacion","cod_rama","des_rama","cod_interuniversitario","des_interuniversitario","cod_rol_coordinacion","des_rol_coordinacion","cod_impartido","des_impartido","anio_inicio","cod_situacion_actual","des_situacion_actual","cod_grado_presencialidad","des_grado_presencialidad","cod_idioma_extranjero","des_idioma_extranjero","precio_credito_1","precio_credito_2","precio_credito_3","precio_credito_4","precio_credito_5","precio_tutela","num_creditos_necesarios","num_creditos_ofertados"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027060","Facultad de Ciencias","2500475","Graduado o Graduada en Biología por la Universidad Autónoma de Madrid","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","360"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027060","Facultad de Ciencias","2500476","Graduado o Graduada en Matemáticas por la Universidad Autónoma de Madrid","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","276"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027072","Facultad de Ciencias Económicas y Empresariales","2500477","Graduado o Graduada en Economía por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","390"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500655","Graduado o Graduada en Estudios Ingleses por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","1","Se oferta en Inglés","21,94","41,05","82,3","113,71",,,"240","450"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500656","Graduado o Graduada en Historia por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","552"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500657","Graduado o Graduada en Historia del Arte por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","288"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500658","Graduado o Graduada en Historia y Ciencias de la Música y Tecnología Musical por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","264"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500659","Graduado o Graduada en Lenguas Modernas, Cultura y Comunicación por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","21,94","41,05","82,3","113,71",,,"240","804"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500660","Graduado o Graduada en Geografía y Ordenación del Territorio por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","258"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","246"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28040571","Escuela Universitaria de Fisioterapia de la ONCE","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","243"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","252"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500772","Graduado o Graduada en Estudios Hispánicos: Lengua Española y sus Literaturas por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","486"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500794","Graduado o Graduada en Ciencias y Lenguas de la Antigüedad por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","330"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500795","Graduado o Graduada en Estudios de Asia y África: Árabe, Chino y Japonés por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","3","Se oferta en otro idioma extranjero que no es Inglés","21,94","41,05","82,3","113,71",,,"240","552"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2500796","Graduado o Graduada en Educación Social por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","240"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2500900","Graduado o Graduada en Traducción e Interpretación por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","21,94","41,05","82,3","113,71",,,"240","774"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027084","Facultad de Derecho","2501026","Graduado o Graduada en Ciencia Política y Administración Pública por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","261"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027084","Facultad de Derecho","2501134","Graduado o Graduada en Derecho por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","450"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","312"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28051271","Facultad de Formación de Profesorado y de la Educación","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","402"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","312"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28051271","Facultad de Formación de Profesorado y de la Educación","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","570"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027072","Facultad de Ciencias Económicas y Empresariales","2501370","Graduado o Graduada en Economía y Finanzas por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","1","Se oferta en Inglés","21,94","41,05","82,3","113,71",,,"240","252"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027060","Facultad de Ciencias","2501371","Graduado o Graduada en Bioquímica por la Universidad Autónoma de Madrid","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","270"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2501441","Graduado o Graduada en Filosofía por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","270"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027072","Facultad de Ciencias Económicas y Empresariales","2501504","Graduado o Graduada en Gestión Aeronáutica por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","25,18","46,41","92,86","128,57",,,"240","300"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28032304","Escuela Universitaria de Enfermería Jimenez Diaz","2502042","Graduado o Graduada en Enfermería por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","252"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28044057","Escuela Universitaria de Enfermería Cruz Roja","2502042","Graduado o Graduada en Enfermería por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","252"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027102","Facultad de Medicina","2502042","Graduado o Graduada en Enfermería por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","258"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027060","Facultad de Ciencias","2502045","Graduado o Graduada en Nutrición Humana y Dietética por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","258"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2502046","Graduado o Graduada en Trabajo Social por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","240"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28048397","Escuela Politécnica Superior","2502337","Graduado o Graduada en Ingeniería de Tecnologías y Servicios de Telecomunicación por la Universidad Autónoma de Madrid","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","25,18","46,41","92,86","128,57",,,"240","276"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027102","Facultad de Medicina","2502497","Graduado o Graduada en Medicina por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"360","417"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2502531","Graduado o Graduada en Antropología Social y Cultural por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2011","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","270"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027072","Facultad de Ciencias Económicas y Empresariales","2502922","Graduado/a en Filosofía, Política y Economía por la Universidad Autónoma de Madrid; la Universidad Carlos III de Madrid y la Universidad Pompeu Fabra","3","Ciencias Sociales y Jurídicas","1","Interuniversitario con Universidades españolas","0","La Universidad es la coordinadora del estudio Interuniversitario","1","Se imparte en el curso académico de referencia","2013","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","459"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","2502958","Graduado o Graduada en Estudios Internacionales por la Universidad Autónoma de Madrid","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","21,94","41,05","82,3","113,71",,,"240","324"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2503588","Graduado o Graduada en Podología por la Universidad Autónoma de Madrid","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2017","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","26,81","49,26","98,75","136,44",,,"240","60"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027199","Centro Superior de Estudios Universitarios La Salle","2503607","Graduado o Graduada en Diseño y Gestión de Proyectos Transmedia por la Universidad Autónoma de Madrid","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2017","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,94","41,05","82,3","113,71",,,"240","60"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027060","Facultad de Ciencias","7000036","Grado en  Ingeniería Informática / Grado en Matemáticas","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"360","498"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027060","Facultad de Ciencias","7000631","Grado en Ciencias Ambientales / Grado en Geografía y Ordenación del Territorio","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"354","216"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027072","Facultad de Ciencias Económicas y Empresariales","7000032","Grado en  Derecho / Grado en Administración y Dirección de Empresas","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"360","390"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027084","Facultad de Derecho","7000032","Grado en  Derecho / Grado en Administración y Dirección de Empresas","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"360","390"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027084","Facultad de Derecho","7000035","Grado en Derecho / Grado en Ciencia Política y Administración Pública","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"300","303"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","7000631","Grado en Ciencias Ambientales / Grado en Geografía y Ordenación del Territorio","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"354","216"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","7000632","Grado en Historia del Arte / Grado en Ciencias y Lenguas de la Antigüedad","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"330","222"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28027096","Facultad de Filosofía y Letras","7000706","Grado en Filosofía / Grado en Historia y Ciencias de la Música y Tecnología Musical","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"354","144"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28048397","Escuela Politécnica Superior","7000036","Grado en  Ingeniería Informática / Grado en Matemáticas","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"360","498"
"2017-18","023","Universidad Autónoma de Madrid","G","Grado","1","Centro","28051271","Facultad de Formación de Profesorado y de la Educación","7000707","Grado en Maestro de Educación Infantil / Grado en Maestro de Educación Primaria","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"348","144"
"2017-18","023","Universidad Autónoma de Madrid","M","Máster","1","Centro","28027084","Facultad de Derecho","4313548","Máster Universitario en Acceso a la Profesión de Abogado","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2012","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","29,35","48,3","104,65","144,9",,,"90","159"
"2017-18","023","Universidad Autónoma de Madrid","M","Máster","1","Centro","28051271","Facultad de Formación de Profesorado y de la Educación","4311876","Máster Universitario en Actividad Físico-Deportiva, Personas con Discapacidad e Integración Social","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","47,39","75,66","84,07","84,07",,,"60","60"
"2017-18","023","Universidad Autónoma de Madrid","M","Máster","1","Centro","28027072","Facultad de Ciencias Económicas y Empresariales","4313614","Máster Universitario en Administración de Empresas (MBA)","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2012","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","47,39","75,66","84,07","84,07",,,"60","113"
"2017-18","023","Universidad Autónoma de Madrid","M","Máster","1","Centro","28027096","Facultad de Filosofía y Letras","4311960","Máster Universitario en Antropología de Orientación Pública","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","47,39","75,66","84,07","84,07",,,"60","65"
"2017-18","023","Universidad Autónoma de Madrid","M","Máster","1","Centro","28027060","Facultad de Ciencias","4311820","Máster Universitario en Antropología Física, Evolución y Biodiversidad Humanas","2","Ciencias","1","Interuniversitario con Universidades españolas","1","La Universidad NO es la coordinadora del estudio interuniversitario","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","47,39","75,66","84,07","84,07",,,"60","81"
"2017-18","023","Universidad Autónoma de Madrid","M","Máster","1","Centro","28027096","Facultad de Filosofía y Letras","4310878","Máster Universitario en Arqueología y Patrimonio","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","47,39","75,66","84,07","84,07",,,"60","120"
