curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001916,Departamento De Economia,,83e099dc08f029e4f12e3f1b64c8c77e,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-83e099dc08f029e4f12e3f1b64c8c77e,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001924,Departamento De Derecho Privado,,bad9799a7e17f4a555357c8eeb7c96e4,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-bad9799a7e17f4a555357c8eeb7c96e4,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001941,,,01d884609bb02dad7aa48a40f341535c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-01d884609bb02dad7aa48a40f341535c,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001932,Departamento De Tecnologia Electronica,,4332e41f59c46e8ac66311c030474376,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-4332e41f59c46e8ac66311c030474376,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001937,Departamento De Ingenieria Termica Y Fluidos,,9bca94c447789e9b3c6d1936bb984ed8,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-9bca94c447789e9b3c6d1936bb984ed8,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001926,,,31314bc36c6edbfbf8774724175d0ff6,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-31314bc36c6edbfbf8774724175d0ff6,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001928,,,cea34da4284151b93a08128e68511e59,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-cea34da4284151b93a08128e68511e59,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001938,Departamento De Periodismo Y Comunicacion Audiovisual,,1ec028d86ba715f65e720682a232308a,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-1ec028d86ba715f65e720682a232308a,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001940,,,2d0013e3f89cce74945d3ffae69b8072,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-2d0013e3f89cce74945d3ffae69b8072,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001921,Departamento De Fisica,,adddfc5ca31865e4ba6b5b507fe37f2f,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-adddfc5ca31865e4ba6b5b507fe37f2f,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Activo,2013-07-01
