curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001916,Departamento De Economia,,b85f25be30bc757654b6d0e9d0785f78,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-b85f25be30bc757654b6d0e9d0785f78,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001924,Departamento De Derecho Privado,,035aa018b171a2e1ab719393d20db293,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-035aa018b171a2e1ab719393d20db293,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001941,,,6b6f79629406cfcbf44a9d2ed3c5f8fa,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-6b6f79629406cfcbf44a9d2ed3c5f8fa,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001932,Departamento De Tecnologia Electronica,,af5212f9cdfbf8a59d9c537f17fad6d3,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-af5212f9cdfbf8a59d9c537f17fad6d3,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001937,Departamento De Ingenieria Termica Y Fluidos,,104f43104af8d8d5a191c783f3d15aeb,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-104f43104af8d8d5a191c783f3d15aeb,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001926,,,830a58457e822f7c3a41e87c861b9729,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-830a58457e822f7c3a41e87c861b9729,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001928,,,7708ad5e070bdfde597bade33a504921,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-7708ad5e070bdfde597bade33a504921,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001938,Departamento De Comunicacion,,7348d68e0d63cb0d0be3cdb127a789a2,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-7348d68e0d63cb0d0be3cdb127a789a2,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001940,,,573d4cfca2c6d325bf895dddc9c83daa,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-573d4cfca2c6d325bf895dddc9c83daa,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Activo,2013-07-01
2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,55001921,Departamento De Fisica,,c24e9875335ce8b185d3156e41168bf2,http://www.semanticweb.org/universidata/resource/muestra-departamento/UC3M-c24e9875335ce8b185d3156e41168bf2,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Activo,2013-07-01
