id_muestra_titulacion,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,des_tipo_estudio,des_tipo_unidad_responsable,des_unidad_responsable,wikidata_unidad_responsable,cod_unidad_responsable,cod_titulacion,des_titulacion,des_rama,des_interuniversitario,ind_rol_coordinacion,ind_impartido,anio_inicio,des_situacion_actual,des_grado_presencialidad,cod_idioma_extranjero,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
UCM-2224215cd5c6ab21ade6b729ecb79579,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Bellas Artes,,28027126,2500811,Grado En Bellas Artes,Artes Y Humanidades,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.30,113.71,,,240,360
UCM-3cc97c417a84376b26ccb52db7e678a8,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Optica Y Optometria,,28026821,2500791,Grado En Optica Y Optometria,Ciencias De La Salud,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,26.14,48.03,98.75,136.44,,,240,318
UCM-e15b095c215acb923a16b75488e025f2,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Ciencias Matematicas,https://www.wikidata.org/wiki/Q5854706,28027849,2500693,Grado En Ingenieria Matematica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,24.55,45.25,92.86,128.57,,,240,354
UCM-77dbda1a0d9b99fc504058f5b9306b89,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Ciencias Matematicas,https://www.wikidata.org/wiki/Q5854706,28027849,2500691,Grado En Matematicas,Ciencias,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.30,113.71,,,240,432
UCM-608176e534c2f1a81f1c93228f8bfbdb,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Ciencias Matematicas,https://www.wikidata.org/wiki/Q5854706,28027849,2500833,Grado En Matematicas Y Estadistica,Ciencias,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.30,113.71,,,240,312
UCM-866655b02f492837e18c5d72265823a1,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Medicina,,28027035,2500812,Grado En Medicina,Ciencias De La Salud,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,26.14,48.03,98.75,136.44,,,360,597
UCM-1f774251a39c7b7a239640c955361e0b,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Psicologia,,28029044,2500310,Grado En Logopedia,Ciencias De La Salud,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.30,113.71,,,240,306
UCM-d2b60471a5edbbc1159ceab6e563ffa5,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Ciencias De La Documentacion,,28042383,2500915,Grado En Informacion Y Documentacion,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.30,113.71,,,240,324
UCM-80edb66c4b52d0340328cd95fbc9b3e8,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Ciencias Fisicas,https://www.wikidata.org/wiki/Q5798392,28027758,2500689,Grado En Fisica,Ciencias,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",24.55,45.25,92.86,128.57,,,240,438
UCM-cf61e556c430b70976beb2d58d5e2c78,2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,Grado,Centro,Facultad De Ciencias Geologicas,,28027734,2500690,Grado En Geologia,Ciencias,No Es Interuniversitario,,true,2009,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,26.14,48.03,98.75,136.44,,,240,297
