cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,des_tipo_personal,des_genero,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,cod_comunidad_residencia,des_comunidad_residencia,URI_comunidad_residencia,wikidata_comunidad_residencia,cod_provincia_residencia,des_provincia_residencia,URI_provincia_residencia,wikidata_provincia_residencia,cod_municipio_residencia,des_municipio_residencia,URI_municipio_residencia,wikidata_municipio_residencia,lat_municipio_residencia,lon_municipio_residencia,id_empleado_b4,anio_nacimiento,id_empleado_b5,anio_incorporacion,id_empleado_b6,ind_otra_unidad,cod_otra_unidad,des_otra_unidad,id_empleado_b7,des_servicio_prestado,id_empleado_b8,des_cuerpo_escala_PAS,des_tipo_contrato,des_titulacion_exigida,des_dedicacion,num_horas_semanales_tiempo_parcial,id_empleado_b9,des_situacion_administrativa,id_empleado_b10,ind_cargo_remunerado,id_empleado_b11,ind_imparte_docencia,id_empleado_b12,num_trienios
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-b5d361afa285db4808da2968044da841,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-51912377098956481b5d5c22f4c6e23d,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,URJC-f30bf2b16c2319c270af4ddd6a9fd081,1961,URJC-31a45523a31b218c6b7350ea73f136db,2002,URJC-080f602a8594e7c22d1f8fdbeb8df7ad,false,,,URJC-5ce7d092835588c5f5c1076797d2a61b,,URJC-4b77a9834a3aa208b9774d899d2f5737,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Bachillerato, Bachillerato Unificado Polivalente, Formacion Profesional De Tecnico/a Superior O Tecnico/a Especialista O Equivalente",Dedicacion A Tiempo Completo,,URJC-6f669fa67060139c70afe771b65c2d13,Servicio Activo,URJC-6e93aa3f54ddb3cb6700634764505694,false,URJC-33d524db1e3c758e83a2d52ab5c1c556,false,URJC-7b140c17f89f675ed9684bceee6c1488,6
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-b3f7152e329cf75a6fb633121cc85586,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-2d8d1117249033964d72843a5eadcd19,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,40.34912,-3.828811,URJC-5085d09ecab4c128d530cff403a1430c,1981,URJC-8c3b97866b2a22774c0ebf3b839766d9,2017,URJC-f03ffc089df69430bca1389be1315b73,false,,,URJC-7d5881e0d9d35dc3866e92d67acf6cb4,,URJC-2f0614b150d7e4b4b078ca152ac9ba24,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Bachillerato, Bachillerato Unificado Polivalente, Formacion Profesional De Tecnico/a Superior O Tecnico/a Especialista O Equivalente",Dedicacion A Tiempo Completo,,URJC-88fc8c594b39bb0a399db78b677d799d,Servicio Activo,URJC-dce6f0bb99215e7cd2688847791203fd,false,URJC-b4028bbe89b5757cc406cf07eaa2c4a1,false,URJC-79c92bafe5150364319a4eaed5c215e1,10
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-17e77e9e97a3b564f3e068a4a193785a,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-e6f7739a9565d13fe58b19e363e00c9d,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,40.32642,-3.758988,URJC-19bacc0c22b324e52a015dfa7926fb73,1963,URJC-7b79f3e46face720fa7fe0e71494d2e6,2016,URJC-3116ed1161d77543a56999b47ef3d6f4,false,,,URJC-19fa43d25fd8fae2b2cd917525a759d0,,URJC-e55383789f166c046500d3ea9cda205c,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Graduado/a En Educacion Secundaria, Educacion General Basica, Formacion Profesional De Tecnico/a O Tecnico/a Auxiliar O Equivalente",Dedicacion A Tiempo Completo,,URJC-5a0c87c337075151f6c37329a0042269,Servicio Activo,URJC-ea8a936467d9f26fcb5a2d8353aa6f3e,false,URJC-db2a7ca795b81b6b5ecae000a0c46712,false,URJC-e8eb162ee3066c2eb046d70875a31672,4
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-21e5d8282be2047fd8079d31ee880b9d,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-9d5b582e114219b04a8c918f49575ec5,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,URJC-e8dab48be0f016e324d604a0e8dcad1c,1967,URJC-c18aa79725b9948d67f43953cce8c8db,2006,URJC-efe4cd39762feca0d64c7aad898a244a,false,,,URJC-f705383906155f3c7b724c8626bd4c22,,URJC-332fdc2a74c2d00f77c2abf6b54d9435,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Graduado/a En Educacion Secundaria, Educacion General Basica, Formacion Profesional De Tecnico/a O Tecnico/a Auxiliar O Equivalente",Se Desconoce Por Estar En Otra Institucion (no Aplica),,URJC-606e92ea478c034fea9e4bf31828a5a3,Servicio Activo,URJC-2c8d28b6fcb569b9f2c380a6d8f121a1,false,URJC-4dd469220fa62adfb02ffdc901718de0,false,URJC-a6571a91df953cf10a680b093b528684,3
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-0bca9c1e77eaa4dfa9f69f6e4e9cd58b,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-6ce497d8e9bc71eba8e1bb9845b6f221,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,40.32277,-3.865741,URJC-2c725f3fdd864093abdd04fd2b78b2c0,1977,URJC-ea2c75328facddfa6da319abd885e89c,2014,URJC-677709d533fc8863584e0f7415b0705a,false,,,URJC-1b05966726dc182c408198cccb69264e,,URJC-b5004e97cf621fb9414a8a82d0e9c051,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Bachillerato, Bachillerato Unificado Polivalente, Formacion Profesional De Tecnico/a Superior O Tecnico/a Especialista O Equivalente",Dedicacion A Tiempo Completo,,URJC-c85238e883aa10e7d2cf73a8460cd44c,Servicio Activo,URJC-ca39e54ee39330741ae94d78feeec71b,false,URJC-a10815134efbe1095e7c5aeaddd89b42,false,URJC-e037bda9e191a4399f03edc39e49c2fd,2
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-dcaf0c7610c6520b0328cd57a46eec6f,380,Italia,http://www.semanticweb.org/universidata/resource/pais/italia,https://www.wikidata.org/wiki/Q38,41.87194,12.56738,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-3774e6c21a96b1beb20c0afa3949b94e,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28047,Collado Villalba,http://www.semanticweb.org/universidata/resource/municipio/collado-villalba,https://www.wikidata.org/wiki/Q735759,40.62725,-4.008587,URJC-9c16446935846826c7f0a9e1c6b32bad,1961,URJC-ed4b48a9a7ec04e85ce41b01526d45c1,2015,URJC-2d57079e85d5a26a154ebeef1e099b5d,false,,,URJC-2dd86e786448173fcbffc203f778caf3,,URJC-a44f772c2b2d262e3bcd89aa89e87a99,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Graduado/a En Educacion Secundaria, Educacion General Basica, Formacion Profesional De Tecnico/a O Tecnico/a Auxiliar O Equivalente",Dedicacion A Tiempo Completo,,URJC-62b3794f44c6dddcc1e5a0646c727313,Servicio Activo,URJC-2460282862c2b0bd1296bf2701875bff,false,URJC-0b400ca5066a3fa0fb9fdd8b6bbf5667,false,URJC-394d10e96ba03a5ead401d0a737cf54a,1
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-ea7729326dad9f1a02e77a4ee2008814,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-a4bf3970660e5d16a1544500bf7cd9f5,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28046,Collado Mediano,http://www.semanticweb.org/universidata/resource/municipio/collado-mediano,https://www.wikidata.org/wiki/Q1751903,40.69389,-4.023123,URJC-b8bba86bc6a11f122f905319aca5dbf1,1964,URJC-d141e47400183a5668ae48929101261a,2015,URJC-cf477160db58f2b66e1452e893776a51,false,,,URJC-363b6bb634db51dbd07ce7b8be30afa3,,URJC-52aee37051fcf242883b33ec0593ee8d,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Graduado/a En Educacion Secundaria, Educacion General Basica, Formacion Profesional De Tecnico/a O Tecnico/a Auxiliar O Equivalente",Dedicacion A Tiempo Completo,,URJC-2509417f7536f5089118eb988d0e3a14,Servicio Activo,URJC-1025016cee596e1eb71415873c3fb7b6,false,URJC-75a6651112f180a483cfe76a53420371,false,URJC-079111d45515a426f415e50bc0e10890,4
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-629ef238fe3b5782e75e295dc8925d54,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-6819b063a7b9c31b6460272265a63484,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28015,Arroyomolinos,http://www.semanticweb.org/universidata/resource/municipio/arroyomolinos,,40.26884,-3.920291,URJC-084b5293ef153b315fb1fe291abbefd0,1983,URJC-0025e489b57a31cc06713565158fab81,2008,URJC-1636da784af131a35abc7a4003f01af0,false,,,URJC-f3e3997cb2d8d673b9dae178d96984bb,,URJC-2094b0e57a99c0b4660a9d3d2ac17080,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Bachillerato, Bachillerato Unificado Polivalente, Formacion Profesional De Tecnico/a Superior O Tecnico/a Especialista O Equivalente",Dedicacion A Tiempo Completo,,URJC-e4a4dca3aa854478cc41ac762da983dd,Servicio Activo,URJC-9974fe2141e28d11edb20b5281d5715e,false,URJC-6cd0cbbed529c016d779e89db2d39276,false,URJC-48cfc17ae924d441e65433f1886cdaf9,0
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-36fbccb00d1d28903621efe3acdf81d0,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-ef91d1e66439642855eb47e9336899b6,8,Castilla La Mancha,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/castilla-la-mancha,https://www.wikidata.org/wiki/Q5748,45,Toledo,http://www.semanticweb.org/universidata/resource/provincia/toledo,https://www.wikidata.org/wiki/Q54929,45123,Ontigola,http://www.semanticweb.org/universidata/resource/municipio/ontigola,,40.00346,-3.572239,URJC-e826738345b34b49d025b4e295a5eea9,1962,URJC-2ded1c9fc6ac4e9e7c757a3441ceb5a9,2005,URJC-c6b01c7f2394f60454f3cfc693bc20e9,false,,,URJC-739c6a58971587ab91ec6c0b7df5ddd7,,URJC-6d25bbd23c51ad36c1ae52f621408779,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Bachillerato, Bachillerato Unificado Polivalente, Formacion Profesional De Tecnico/a Superior O Tecnico/a Especialista O Equivalente",Dedicacion A Tiempo Completo,,URJC-cb47134444c1baee4d900429395c44e5,Servicio Activo,URJC-dd38a19b1ddfa9dc95698ef5b5fd8e59,false,URJC-433894341da51bdae3d0003790e65f67,false,URJC-d2ded806ac9b851733d0440d48cdb469,9
056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,2020,Personal Laboral,Mujer,URJC-b677a2385c0b7aae6b6a65feedf6bcf6,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,URJC-24b14b9764e238a88ecea156971c1e00,8,Castilla La Mancha,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/castilla-la-mancha,https://www.wikidata.org/wiki/Q5748,45,Toledo,http://www.semanticweb.org/universidata/resource/provincia/toledo,https://www.wikidata.org/wiki/Q54929,45123,Ontigola,http://www.semanticweb.org/universidata/resource/municipio/ontigola,,40.00346,-3.572239,URJC-6a70349f38e22604a93f58306a39b25a,1984,URJC-0478a6981577dc7c1d01da8144cf4083,2016,URJC-3676bea77a2fd261394c7dff050b4a92,false,,,URJC-4446368cee30bdacda0f2f6f9d6ec0da,,URJC-4bd89ed949afc04eb21a49fa6c2bbcca,Personal Laboral O Personal Eventual,Contrato Indefinido O Fijo,"Graduado/a En Educacion Secundaria, Educacion General Basica, Formacion Profesional De Tecnico/a O Tecnico/a Auxiliar O Equivalente",Dedicacion A Tiempo Completo,,URJC-29750084ffcb945fcb150e6e96141fe7,Servicio Activo,URJC-d3c47684e6157c590e5c9e6543a69bfc,false,URJC-453b65ec0986e3e7329e716fbecfb4e3,false,URJC-4ffb16ee90faf93a1075940706a27a8d,3
