id_muestra_titulacion,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,des_tipo_estudio,des_tipo_unidad_responsable,des_unidad_responsable,wikidata_unidad_responsable,cod_unidad_responsable,cod_titulacion,des_titulacion,des_rama,des_interuniversitario,ind_rol_coordinacion,ind_impartido,anio_inicio,des_situacion_actual,des_grado_presencialidad,cod_idioma_extranjero,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
UVA-cc1d8eb2eb2d8c6b8810f138dcacde5e,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Educacion De Soria,https://www.wikidata.org/wiki/Q20014891,42004111,2503763,Grado En Ciencias De La Actividad Fisica Y Del Deporte,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2020,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,18.32,36.25,78.55,108.76,,,240.00,72.00
UVA-95b361bf332b8493871d27af742d6502,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Educacion De Palencia,https://www.wikidata.org/wiki/Q20014890,34004031,2503915,Grado En Antropologia Social Y Cultural,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2020,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,15.22,30.11,65.24,90.33,,,240.00,72.00
UVA-a039c709e1fc808f0a24cd43da263cfb,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela De Ingenierias Industriales,,47007941,2504120,Grado En Ingenieria Energetica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2020,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.01,41.59,90.10,124.76,,,240.00,72.00
UVA-2bc4f6860dd5543ed1bd4a3ff0fbf682,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Ciencias,,47005668,2504113,Grado En Optica Y Optometria,Ciencias De La Salud,No Es Interuniversitario,,true,2020,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,15.22,30.11,65.24,90.33,,,240.00,66.00
UVA-4fcd106747fe4a374e33f588cb36b625,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Medicina,,47005693,2503929,Grado En Ingenieria Biomedica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2019,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.01,41.59,90.10,124.76,,,240.00,120.00
UVA-85f2541cdc390bc260e7dc44368da6ff,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Traduccion E Interpretacion,https://www.wikidata.org/wiki/Q20014990,42003232,2504116,Grado En Traduccion E Interpretacion,Artes Y Humanidades,No Es Interuniversitario,,true,2020,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,15.22,30.11,65.24,90.33,,,240.00,72.00
UVA-062b8b9404b5d7fe321f06048c27e2c5,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Filosofia  Y Letras,,47005681,2501418,Grado En Historia Del Arte,Artes Y Humanidades,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,12.94,25.61,55.49,76.83,,,240.00,240.00
UVA-2042e7d93f6aeffc194853abb463f576,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Ciencias,,47005668,2501496,Grado En Quimica,Ciencias,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,18.32,36.25,78.55,108.76,,,240.00,240.00
UVA-99ac29d0d4be96d7f75c64772c45f3bc,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Filosofia  Y Letras,,47005681,2501417,Grado En Historia,Artes Y Humanidades,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,12.94,25.61,55.49,76.83,,,240.00,240.00
UVA-43233deb01b7f35ea0b07473e595c414,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Filosofia  Y Letras,,47005681,2501687,Grado En Lenguas Modernas Y Sus Literaturas,Artes Y Humanidades,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,12.94,25.61,55.49,76.83,,,240.00,240.00
UVA-3d362090523c1d1b5a3083706be07f4b,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Filosofia  Y Letras,,47005681,2501416,Grado En Estudios Ingleses,Artes Y Humanidades,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,12.94,25.61,55.49,76.83,,,240.00,240.00
UVA-f84321e7755195c685ba062e5c87de06,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Medicina,,47005693,2502472,Grado En Logopedia,Ciencias De La Salud,No Es Interuniversitario,,true,2017,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,15.22,30.11,65.24,90.33,,,240.00,267.00
UVA-002022ae3afcb759fd13357906284c7c,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Ciencias De La Salud De Soria,,42004170,2501363,Grado En Fisioterapia,Ciencias De La Salud,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,19.37,38.33,83.04,114.99,,,240.00,277.50
UVA-0430f2cc74c17b9853bc9b95657a2121,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Ciencias,,47005668,2501083,Grado En Estadistica,Ciencias,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,14.05,27.81,60.25,83.42,,,240.00,288.00
UVA-85cea0d520afab1efbcd37290ecb3cc4,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Derecho,,47005671,2502782,Grado En Criminologia,Ciencias Sociales Y Juridicas,Interuniversitario Con Universidades Espanolas,true,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,14.05,27.81,60.25,83.42,,,240.00,312.00
UVA-22ce0537fd3cc3dbaf6da65904fb37f5,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela De Ingenieria Informatica De Valladolid,,47008438,2503074,Grado En Ingenieria Informatica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.01,41.59,90.10,124.76,,,240.00,510.00
UVA-e3faabe5f4928c099c202548164ff583,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela Tecnica Superior De Arquitectura,https://www.wikidata.org/wiki/Q5838923,47005644,2503086,Grado En Fundamentos De La Arquitectura,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,22.93,45.38,98.32,136.14,,,300.00,336.00
UVA-3d015d8589a2648ab2dd3bc2dd64dc53,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Filosofia  Y Letras,,47005681,2501533,Grado En Estudios Clasicos,Artes Y Humanidades,No Es Interuniversitario,,true,2013,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,12.94,25.61,55.49,76.83,,,240.00,324.00
UVA-a124942e48aa907d6a66808aa7017ad7,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,"Escuela De Ingenieria De La Industria Forestal, Agronomica Y De La Bioenergia",,42004169,2502913,Grado En Ingenieria Agraria Y Energetica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2013,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.01,41.59,90.10,124.76,,,240.00,282.00
UVA-bebe7ae27d604c467ecf8aecd48c8762,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela Tecnica Superiorde  Ingenieros De Telecomunicacion,,47007069,2502917,Grado En Ingenieria De Tecnologias Especificas De Telecomunicacion,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2013,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.01,41.59,90.10,124.76,,,240.00,516.00
UVA-cfc09f4973e305244b4d09d209186328,2020-21,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela De Ingenierias Industriales,,47007941,2502651,Grado En Ingenieria En Tecnologias Industriales,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2011,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.01,41.59,90.10,124.76,,,240.00,258.00
