id_muestra_titulacion,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,des_tipo_estudio,des_tipo_unidad_responsable,des_unidad_responsable,wikidata_unidad_responsable,cod_unidad_responsable,cod_titulacion,des_titulacion,des_rama,des_interuniversitario,ind_rol_coordinacion,ind_impartido,anio_inicio,des_situacion_actual,des_grado_presencialidad,cod_idioma_extranjero,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
UVA-db937b96554c328bee9f7e385ea80f35,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela Universitaria De Ingenieria Tecnica Agricola Inea (adscrita),,47006922,2502313,Grado En Ingenieria Agricola Y Del Medio Rural,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,27.72,41.59,90.10,124.76,,,240.00,240.00
UVA-a00d1ff715f7c65f7582cd03c6e42709,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Ciencias Del Trabajo,,34003610,2501420,Grado En Relaciones Laborales Y Recursos Humanos,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2010,Activo,Varias Modalidades,0,No Se Oferta En Idioma Extranjero,18.54,27.81,60.25,83.42,,,240.00,288.00
UVA-0040c2891ab366d6095aee4d1e374588,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Ciencias,,47005668,2501496,Grado En Quimica,Ciencias,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,24.17,36.25,78.55,108.76,,,240.00,998.00
UVA-99635c0ac5c9265e1f65ba4a1094dfe5,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Medicina,,47005693,2502472,Grado En Logopedia,Ciencias De La Salud,No Es Interuniversitario,,true,2017,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,20.07,30.11,65.24,90.33,,,240.00,267.00
UVA-d1f1719ad34bce1071e21b40d1370a3c,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Fisioterapia De Soria,https://www.wikidata.org/wiki/Q20014893,42004145,2501363,Grado En Fisioterapia,Ciencias De La Salud,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,25.55,38.33,83.04,114.99,,,240.00,264.00
UVA-2d75e941700a53f69968dbe7f294926e,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Ciencias,,47005668,2501083,Grado En Estadistica,Ciencias,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,18.54,27.81,60.25,83.42,,,240.00,282.00
UVA-2d4bdd5b513930ae43495b03d835a14a,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Derecho,,47005671,2502782,Grado En Criminologia,Ciencias Sociales Y Juridicas,Interuniversitario Con Universidades Espanolas,true,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,18.54,27.81,60.25,83.42,,,240.00,69.00
UVA-c8fdae8449b41681b7cc4b07681b495e,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela De Ingenieria Informatica De Valladolid,,47008438,2503074,Grado En Ingenieria Informatica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,27.72,41.59,90.10,124.76,,,240.00,510.00
UVA-fe700d88db4f0ca09638961a7b73279b,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Escuela Tecnica Superior De Arquitectura,https://www.wikidata.org/wiki/Q5838923,47005644,2503086,Grado En Fundamentos De La Arquitectura,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2014,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,30.25,45.38,98.32,136.14,,,300.00,333.00
UVA-b31f2b6eab734adde137f8673b116592,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,Facultad De Filosofia  Y Letras,,47005681,2501533,Grado En Estudios Clasicos,Artes Y Humanidades,No Es Interuniversitario,,true,2013,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,17.07,25.61,55.49,76.83,,,240.00,324.00
UVA-278cfddb5f5302a4a66c0f3d22320e7a,2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,Grado,Centro,"Escuela De Ingenieria De La Industria Forestal, Agronomica Y De La Bioenergia",,42004169,2502913,Grado En Ingenieria Agraria Y Energetica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2013,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,27.72,41.59,90.10,124.76,,,240.00,252.00
