cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,des_tipo_personal,des_genero,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,cod_comunidad_residencia,des_comunidad_residencia,URI_comunidad_residencia,wikidata_comunidad_residencia,cod_provincia_residencia,des_provincia_residencia,URI_provincia_residencia,wikidata_provincia_residencia,cod_municipio_residencia,des_municipio_residencia,URI_municipio_residencia,wikidata_municipio_residencia,lat_municipio_residencia,lon_municipio_residencia,id_empleado_b4,anio_nacimiento,id_empleado_b5,anio_incorporacion,id_empleado_b6,ind_otra_unidad,cod_otra_unidad,des_otra_unidad,id_empleado_b7,des_servicio_prestado,id_empleado_b8,des_cuerpo_escala_PAS,des_tipo_contrato,des_titulacion_exigida,des_dedicacion,num_horas_semanales_tiempo_parcial,id_empleado_b9,des_situacion_administrativa,id_empleado_b10,ind_cargo_remunerado,id_empleado_b11,ind_imparte_docencia,id_empleado_b12,num_trienios
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-78a01e46382e6271b59889c43ddd74d4,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-2fb4fc31def869222ce232008927202a,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,40.32642,-3.758988,UC3M-d2822153d496a105508d90c032f3f3a7,1962,UC3M-c624793058cc004a9e4b191e9df229ac,2003,UC3M-9c67dd8ebf9f7fd333d1d7cb8a1f0675,false,,,UC3M-a82f71e0529aa8369b4fcfdf46a96c27,Otros,UC3M-8e6762dfbf7dbb0787a6bd4644891b0b,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-9d7bb98f507eaa684d348524cae3f20a,Servicio Activo,UC3M-352fc1729120b885857989c1abb94351,false,UC3M-55bbdcc42585da745ba1c92622f299af,false,UC3M-a8a98bacccb32870a2c2c97e709809af,3
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-d8ac2562de9b83ad548a04695a050d8f,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-7addc2bf08a0b0b573ed0381c26561a5,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,40.30498,-3.732677,UC3M-2906521bd0e79621b41310817c10fec5,1972,UC3M-3c905bc92421adf85c6c9fff39273801,1992,UC3M-d0928bcacc6027a502201f800c7cba95,false,,,UC3M-4fee8ec3d3002c71024231b440a70b69,Otros,UC3M-94df713bd3ab815e53211118611e86c6,Subgrupo A2,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-1cf6b31e2553d9ab4a6b91de34895c82,Servicio Activo,UC3M-0a16ca46f4acb1e082dd374f9c5bdcdd,false,UC3M-e988d38136f51d4c4e188a0f6485854a,false,UC3M-03ba1ed49786e178f08ddb3d93642a5e,4
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-eb10bfb819161b8767db8523c260e224,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-21c0a2e75079707da491fa95199d501c,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-5020c6c8e9b3efb37632ed751429bd7b,1965,UC3M-6fa9c2cd9b246cb3a3cbf90cc1a479b9,1990,UC3M-dfb24b8bf895b74f20175fe910771b37,false,,,UC3M-9f39b43d4c4db8f69b7afb1be063feaa,Otros,UC3M-f42f7fabbcd3353a7d9ae4619538309f,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-674bad7fa66d5019861aebd66af22448,Servicio Activo,UC3M-83a764b116a3d10a11b31463e0b888ad,false,UC3M-43b11cbced6c1a87d4f72c30a0a65b1b,false,UC3M-9e2bfd5af0f9065963224979355670c8,7
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-07067032c59fa272db51a60cfba77166,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-d19a7a72810c3459de705b2ae4244a61,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,40.32642,-3.758988,UC3M-3445242303d70ae324e9b5be0f4e4491,1974,UC3M-7c8b3a61f63b08d1868123b354c9e57f,2001,UC3M-2a6fc9aac331d9f16d2fb37f426f3788,false,,,UC3M-747e90f2d4f95cb9a1bdd097fc7aa3c1,Otros,UC3M-2043ed232c7829882b08a4a1d598e9cc,Subgrupo C2,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-b5cfae1b83b4bf4f4194911abd4d23b6,Servicio Activo,UC3M-2c03017d458ac55b0015c32b7044d3f1,false,UC3M-4a340515ace73b680f38f1f4a01c8e68,false,UC3M-f504091c3fc84364c5155678e5000365,11
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-a40a13564705cc654a6e6372f2677c89,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-2f0e4ffc52125ff7a65ef05d015b1692,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,40.30498,-3.732677,UC3M-3fc19953ba3df5d674d4e88379dbbe08,1971,UC3M-cc30ec8efd375d44d744690ff845aa0d,2006,UC3M-67f9c71f6555fed448cbbb2eca9b433b,false,,,UC3M-7fc7051bf271cca43406fa9b1d74021b,Otros,UC3M-8c77e6d9dc111b5940735f83b750a8d5,Subgrupo C2,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-c4eb3f3583fd59da6d0d2cecb65e5f03,Servicio Activo,UC3M-2a03624aaf223666308ae503e10cc621,false,UC3M-097186b53f1ea63d6f74b7912a317bb9,false,UC3M-a24c0a8ad1c671cdd8371be1ca6c9ca5,8
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-f2575a0e2f5985aeebf9af2848d00c43,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-13ca3099ec601b0a5ea047fe346ef96c,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-34335844d57974db8dd3bc7dcafc3ae1,1983,UC3M-8761571d2d94fb039f618d247e8977ed,2000,UC3M-bd3dc5306541f989a4d11b01c7f9d10c,false,,,UC3M-9a997123c44c512f432fdc9f25a79db6,Otros,UC3M-d3bac3ceba9f1232a06535669e5e5972,Subgrupo A1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-affbe84d2de4bc74cfbf424dfdf05e1c,Servicio Activo,UC3M-b862bcedd19ffd90e8a2e173ab507906,false,UC3M-d46fc6cf1e9815ffc7b352a8513220d8,false,UC3M-57212c606fcae630b48080e9a2921880,10
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-724db2cb9a9a5c1d6910865b088986fb,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-0c3ce5e63e535eed45cc025e1b635e68,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-9abd67e054b5e498fb0d5cace5cf6f3b,1967,UC3M-c9b76cac0ceae1ebb85ec8d214b86046,1998,UC3M-9087897790a876d6c122826caf95ae97,false,,,UC3M-744183e5ba3e4efd5beb2763ca6e396b,Otros,UC3M-de27c23b770a7e101b92646396bb8e01,Subgrupo A2,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-4d1ea701fe074b33e8ecd6936297e0b5,Servicio Activo,UC3M-9f219624b59763615bbb4345a14fe3fe,false,UC3M-aa69505523f2636fa34e50f84d4e95d4,false,UC3M-2873897a0f5346cc086101fa2864b145,5
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-165e085fae7313170908f30b5cec8453,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-1a4c5cb85a5aed9297ed359278cdad10,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,40.30498,-3.732677,UC3M-f9d7c947fe7779cb21e93c167f90b647,1974,UC3M-21c233fde173a07e69fdc148d2ee5e79,2000,UC3M-1d2b44b37cc78dfe5c3cc27bad96570b,false,,,UC3M-807b204ca35740b20fe204097146f986,Otros,UC3M-33323e46737c779ca27ea23a22bce209,Subgrupo A2,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-d36afb1d3fdd3b73361c57c7bee3b6e1,Servicio Activo,UC3M-e1c8a3138de065a4da5de6c4242e1a65,false,UC3M-29850e6522618186d6e89037d1ebd89c,false,UC3M-7d9d803745c8f7414bae9678a3087913,6
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-c7cd78eb9e6181908d7dfc5af1418638,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-3c82de6bb1786ee1044824e42f0e5e04,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28150,Torrejon De Velasco,http://www.semanticweb.org/universidata/resource/municipio/torrejon-de-velasco,https://www.wikidata.org/wiki/Q919911,40.18713,-3.778751,UC3M-f5e72eaa4bb387d09edea20bdd1bdd05,1975,UC3M-1d7777044f871f1a60dbb6a458dee029,2007,UC3M-ba3e0caf1af7b1fed33ddae0dcf46832,false,,,UC3M-baff3a927d574535e189f2e0721fb808,Otros,UC3M-17444d1095be6b7d591e78413056d9d8,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-cb15375a1e074d0cefb61e42e2de7e17,Servicio Activo,UC3M-c6488ee38d2eb76389eb005aacb8f4bf,false,UC3M-9ed56df7663e716437504b8da7f80e67,false,UC3M-86bee1e1f6b0cc42724cc3767574f0b3,12
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Funcionario De Carrera,Mujer,UC3M-8ea5abf189d1998a2719bef8a906b86c,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-8492da59c43cc4bbbbd9995b54953192,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,40.30498,-3.732677,UC3M-4172b761333d42bf037424211aaf662a,1964,UC3M-24fd694326681dcc24d9bc0842430988,2002,UC3M-15134bb8fa517985def9e6738dd78abc,false,,,UC3M-77255080334ae0895f20e7783feb6bbf,Otros,UC3M-6d2f59d3c51ee55bb00fc825fb3d7ab4,Subgrupo C1,Personal Funcionario\personal Eventual,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,UC3M-553215c8191758d0189256b26991bd55,Servicio Activo,UC3M-a7b6f201a1835e6a9dfb7e8025a2c8f1,false,UC3M-708a872a67842dfca9036a4c0588a0dd,false,UC3M-65cacbbebb9f01df25febdfb4f5268b6,3
