cod_universidad_origen,des_universidad_origen,URI_universidad_origen,wikidata_universidad_origen,curso_academico,cod_titulacion_origen,des_titulacion_origen,des_genero,id_matricula_b2,des_tipo_programa_mov,des_programa_movilidad,id_matricula_b3,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_matricula_b4,anio_nacimiento,id_matricula_b5,des_nivel_formativo_origen,id_matricula_b6,cod_universidad_destino,des_universidad_destino,URI_universidad_destino,wikidata_universidad_destino,cod_pais_univ_destino,des_pais_univ_destino,URI_pais_univ_destino,wikidata_pais_univ_destino,lat_pais_univ_destino,lon_pais_univ_destino,cod_continente_univ_destino,des_continente_univ_destino,URI_continente_univ_destino,wikidata_continente_univ_destino,cod_agregacion_paises_univ_destino,des_agregacion_paises_univ_destino,URI_agregacion_paises_univ_destino,wikidata_agregacion_paises_univ_destino,cod_municipio_destino,des_municipio_destino,URI_municipio_destino,wikidata_municipio_destino,lat_municipio_destino,lon_municipio_destino,cod_comunidad_destino,des_comunidad_destino,URI_comunidad_destino,wikidata_comunidad_destino,cod_provincia_destino,des_provincia_destino,URI_provincia_destino,wikidata_provincia_destino,des_ambito_univ_destino,id_matricula_b7,mes_inicio_programa,mes_fin_programa
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,,,Mujer,UAM-649207e7a2de5e4ba2408e166595ddd5,Estudios + Practicas,Sicue-seneca,UAM-b69c40117087805b84917a79567c6e66,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-c9a87a8d029a22765d5b217ae3d366a0,1992,UAM-096e8d8420543d03ed2112a1be1cf916,Grado,UAM-0fbfbf341328acd5c9b9afb7e5988604,008,Universidad De Granada,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-granada,https://www.wikidata.org/wiki/Q1232180,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,18087,Granada,http://www.semanticweb.org/universidata/resource/municipio/granada,https://www.wikidata.org/wiki/Q8810,37.17649,-3.597929,1,Andalucia,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/andalucia,https://www.wikidata.org/wiki/Q5783,18,Granada,http://www.semanticweb.org/universidata/resource/provincia/granada,https://www.wikidata.org/wiki/Q82142,Salud Y Servicios Sociales,UAM-5277039dc19098724f40e4e85e76c3bf,2019-09-01,2020-06-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,,,Mujer,UAM-c1e2053d3d0004c7f2b8224e1dda4fc2,Estudios + Practicas,Sicue-seneca,UAM-d01419996f0a890e5c9810a9398303c2,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-92bbd2b8d532618f2c17a63585cdba97,1999,UAM-255c527ed000fb35f37aa506396ded36,Grado,UAM-48a2a89a3b8a72a9c234e19d2d200214,777777777777,Otra Universidad Fuera De La Ue,http://www.semanticweb.org/universidata/resource/universidad/otra-universidad-fuera-de-la-ue,,152,Chile,http://www.semanticweb.org/universidata/resource/pais/chile,https://www.wikidata.org/wiki/Q298,-35.675147,-71.542969,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,,,,,,,,,,,,,,,Salud Y Servicios Sociales,UAM-0388c5b7fb5ccb1c87136b8fbb10f84d,2019-09-01,2020-06-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,,,Mujer,UAM-22c25b2fe7f899a643265dd7f2f3f463,Estudios + Practicas,Otras Fuera De La Ue,UAM-d022b006b5f6b8590f528fdc35f2933e,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-ff50b5a010094b3b5b3828ba3b2aba98,1998,UAM-90dd77ee9b5c9a96b5f63b34050b0f9b,Grado,UAM-f7bc5c2922cc48936caa66da402daf51,055,Universidad Miguel Hernandez De Elche,http://www.semanticweb.org/universidata/resource/universidad/universidad-miguel-hernandez-de-elche,https://www.wikidata.org/wiki/Q24676,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,03065,Elche,http://www.semanticweb.org/universidata/resource/municipio/elche,https://www.wikidata.org/wiki/Q10509,38.2655,-0.6984587,10,Valencia,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/valencia,https://www.wikidata.org/wiki/Q5720,3,Alicante,http://www.semanticweb.org/universidata/resource/provincia/alicante,https://www.wikidata.org/wiki/Q54936,Salud Y Servicios Sociales,UAM-ee65f49bd910ee350778fc397dfc5944,2019-08-01,2019-12-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,,,Mujer,UAM-447184c3cc6dd7e6b18ee0a59a08699f,Estudios + Practicas,Otras Fuera De La Ue,UAM-48bb1c144ed9aa5c63bcc402414ef8ca,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-4c06d03a448e6331a17b79ba2e551fea,1995,UAM-20ad074b0be03acf870e4a5a000e9a17,Grado,UAM-e6c0c6b05cf58e2ca9792236735a62c9,777777777777,Otra Universidad Fuera De La Ue,http://www.semanticweb.org/universidata/resource/universidad/otra-universidad-fuera-de-la-ue,,152,Chile,http://www.semanticweb.org/universidata/resource/pais/chile,https://www.wikidata.org/wiki/Q298,-35.675147,-71.542969,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,,,,,,,,,,,,,,,Salud Y Servicios Sociales,UAM-7355f6078d0caa62da2e04caa45795e2,2019-08-01,2019-12-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,2500268,Graduado O Graduada En Psicologia Por La Universidad Autonoma De Madrid,Hombre,UAM-69865b722f6344f58885dfe526d19308,Estudios Y/o Proyecto Fin De Grado,Erasmus,UAM-c3783b8656bc721ad6ac1207ee46007b,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-fc18a17a656535ab723218990311e816,1998,UAM-46b130aba94d0373b739f15135bcdd8c,Grado,UAM-c855357bd3828393a229edd2340db04f,P Lisboa52,Universidade Lusofona De Humanidades E Tecnologias,http://www.semanticweb.org/universidata/resource/universidad/universidade-lusofona-de-humanidades-e-tecnologias,https://www.wikidata.org/wiki/Q7894386,620,Portugal,http://www.semanticweb.org/universidata/resource/pais/portugal,https://www.wikidata.org/wiki/Q45,39.399872,-8.224454,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,,Lisboa,http://www.semanticweb.org/universidata/resource/municipio/lisboa,https://www.wikidata.org/wiki/Q597,,,,,,,,,,,,UAM-210f6d72e7d652825e645c1c540d1507,2020-02-01,2020-07-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,2500268,Graduado O Graduada En Psicologia Por La Universidad Autonoma De Madrid,Hombre,UAM-6e31a74d602f8b104aaba82e66fd85ce,Estudios Y/o Proyecto Fin De Grado,Otras Fuera De La Ue,UAM-d8fca277dbb080fbf3c62059574405e2,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-facde54088a66032fcdaf4a5d1fc3d56,1999,UAM-61d3ceff260664e5485d58b0d6484817,Grado,UAM-dd770612a4a35ac5f209fd48134b0631,Nl Utrecht01,Universiteit Utrecht,http://www.semanticweb.org/universidata/resource/universidad/universiteit-utrecht,https://www.wikidata.org/wiki/Q221653,528,Paises Bajos,http://www.semanticweb.org/universidata/resource/pais/paises-bajos,https://www.wikidata.org/wiki/Q29999,52.132633,5.291266,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,155,Europa Occidental,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-occidental,https://www.wikidata.org/wiki/Q27496,,Utrecht,http://www.semanticweb.org/universidata/resource/municipio/utrecht,https://www.wikidata.org/wiki/Q39297398,,,,,,,,,,,,UAM-0e98c6581debe3db3cc997c296928cfa,2019-09-01,2020-06-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,2500268,Graduado O Graduada En Psicologia Por La Universidad Autonoma De Madrid,Hombre,UAM-add187db93f4884e9a57766771b92d38,Estudios Y/o Proyecto Fin De Grado,Sicue-seneca,UAM-cd449ce32a7e346abfe0ed3988a51751,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-615e9947ba251ceee30f85554c1958a3,1994,UAM-63b994e16e93ea141a67aa6e18b6457e,Grado,UAM-972cd7b5fa7ff724c2e6a81d9d0ff82e,Nl Tilburg01,Universiteit Van Tilburg,http://www.semanticweb.org/universidata/resource/universidad/universiteit-van-tilburg,https://www.wikidata.org/wiki/Q595668,528,Paises Bajos,http://www.semanticweb.org/universidata/resource/pais/paises-bajos,https://www.wikidata.org/wiki/Q29999,52.132633,5.291266,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,155,Europa Occidental,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-occidental,https://www.wikidata.org/wiki/Q27496,,Tilburg,http://www.semanticweb.org/universidata/resource/municipio/tilburg,https://www.wikidata.org/wiki/Q9871,,,,,,,,,,,,UAM-25a43c5c97585513a1d2703121bad070,2019-09-01,2020-01-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,2500268,Graduado O Graduada En Psicologia Por La Universidad Autonoma De Madrid,Hombre,UAM-53fb20a546ca8da5a7c6a1d2bf1c56d3,Estudios Y/o Proyecto Fin De Grado,Erasmus,UAM-13c54c0f058d40d4c5757ae61aaa3bbe,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-fbdd7bdd853851841a630a0011413639,1999,UAM-b1a5fe075a7e46ce6375905f054116d1,Grado,UAM-3d5d1522af4c3077f6e0344d7a788789,Nl Amsterd01,Universiteit Van Amsterdam,http://www.semanticweb.org/universidata/resource/universidad/universiteit-van-amsterdam,https://www.wikidata.org/wiki/Q214341,528,Paises Bajos,http://www.semanticweb.org/universidata/resource/pais/paises-bajos,https://www.wikidata.org/wiki/Q29999,52.132633,5.291266,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,155,Europa Occidental,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-occidental,https://www.wikidata.org/wiki/Q27496,,Amsterdam,http://www.semanticweb.org/universidata/resource/municipio/amsterdam,https://www.wikidata.org/wiki/Q727,,,,,,,,,,,,UAM-fdff7bb036ff7eed2b80d125c8ccd718,2019-08-01,2020-01-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,2500268,Graduado O Graduada En Psicologia Por La Universidad Autonoma De Madrid,Hombre,UAM-79cf4524057b476716c47c5c41c5cc53,Estudios Y/o Proyecto Fin De Grado,Otras Fuera De La Ue,UAM-66e666394aee12aeb8473d8b80b87a92,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-8f79ec2c1f4b0c546c15ab8c83e03c12,1998,UAM-1fe95acf88b58c7665ec08bfeae96c9f,Grado,UAM-d826cf8691152abd51ab504cc5e3b58d,777777777777,Otra Universidad Fuera De La Ue,http://www.semanticweb.org/universidata/resource/universidad/otra-universidad-fuera-de-la-ue,,484,Mexico,http://www.semanticweb.org/universidata/resource/pais/mexico,https://www.wikidata.org/wiki/Q96,23.634501,-102.552784,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,,,,,,,,,,,,,,,,UAM-cea6636d7ccebd9054bce4c44547ba97,2019-09-01,2020-05-01
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019-20,2500268,Graduado O Graduada En Psicologia Por La Universidad Autonoma De Madrid,Hombre,UAM-b268374333cbb79c439aa70bf323a880,Estudios Y/o Proyecto Fin De Grado,Otras Fuera De La Ue,UAM-a0f302128be2f688394998cf3ccdb9f6,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-a63183aa5ffee0cb2030b58f12d94cbc,1997,UAM-bbf1e901861b4f061bec095bebf9bf03,Grado,UAM-801367402f6531a334be61cdc7c994fa,777777777777,Otra Universidad Fuera De La Ue,http://www.semanticweb.org/universidata/resource/universidad/otra-universidad-fuera-de-la-ue,,484,Mexico,http://www.semanticweb.org/universidata/resource/pais/mexico,https://www.wikidata.org/wiki/Q96,23.634501,-102.552784,019,Americas,http://www.semanticweb.org/universidata/resource/continente/americas,https://www.wikidata.org/wiki/Q828,419,America Latina Y El Caribe,http://www.semanticweb.org/universidata/resource/agregacion-paises/america-latina-y-el-caribe,https://www.wikidata.org/wiki/Q72829598,,,,,,,,,,,,,,,,UAM-2530b91142cc93dbde400bce2a1b2fa6,2019-09-01,2020-01-01
