cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,cod_unidad_responsable,des_unidad_responsable,des_genero,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,anio_nacimiento,id_empleado_b4,des_tipo_personal_investigacion,des_modalidad_personal_investigacion,des_tipo_organismo,des_dedicacion,duracion_meses,id_empleado_b5,des_cuantia_titulo_doctorado,cod_pais_doctorado,des_pais_doctorado,URI_pais_doctorado,wikidata_pais_doctorado,lat_pais_doctorado,lon_pais_doctorado,cod_continente_doctorado,des_continente_doctorado,URI_continente_doctorado,wikidata_continente_doctorado,cod_agregacion_paises_doctorado,des_agregacion_paises_doctorado,URI_agregacion_paises_doctorado,wikidata_agregacion_paises_doctorado,cod_universidad_doctorado,des_universidad_doctorado,URI_universidad_doctorado,wikidata_universidad_doctorado,anio_lectura_tesis,id_empleado_b6,anio_resolucion_convocatoria,anio_incorporacion,id_empleado_b7,des_tipo_unidad_responsable,des_area
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,,,Mujer,UAM-b8dd5045e4cdba17c3bc2715a92cf380,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-e6a481d5114f5690f957a44c96f245da,1990,UAM-e37454c7b71e150994a1baad212cd9fd,Personal Tecnico De Apoyo A La Investigacion,Personal Tecnico De Apoyo,Fundacion Nacional/internacional,Dedicacion A Tiempo Completo,31,UAM-d92db792806b4936e80c50c95adea7b7,Uno,,,,,,,,,,,,,,,,,,,,UAM-0512f5ee9348409c8bfb7ad7031c5d22,2018,2018,UAM-22c5049c9a2657080f14d46b1e5eee4f,Departamento,Prehistoria
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001527,Departamento De Psicologia Basica,Mujer,UAM-23537311872c7e8329f79377a7ac5201,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-584d201353a40e00c71e7294ff428ed9,1982,UAM-6e99dd2d460af458a39bca393ec4736d,Personal Tecnico De Apoyo A La Investigacion,Personal Tecnico De Apoyo,Administracion Autonomica,Dedicacion A Tiempo Completo,24,UAM-65c8b0ad87b4c1cbe6e945dabfb67588,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/continente/europa-meridional,https://www.wikidata.org/wiki/Q27449,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2001,UAM-12e2adbbe6d07be57dba857f1b55442c,2018,2018,UAM-bfcbf4bc750b075397bfccbb9dfae3a9,Departamento,Psicologia Basica
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001483,Departamento De Biologia Molecular,Hombre,UAM-e239ada2db07c73912aceed2932ba5ab,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-e6dc3e55ae0e42815bd5e5adbff6b7c5,1984,UAM-325cab29ff4898bbf37f68716de44c1e,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Otro Investigador Postdoctoral (ya Sea En Formacion O En Contratacion),Administracion Autonomica,Dedicacion A Tiempo Completo,48,UAM-34734ca5880d3141a4765fb0bc035ee4,No,,,,,,,,,,,,,,,,,,,,UAM-6b285269315b0760d82bfe0823cb4872,2018,2018,UAM-22f901ee7f649c9fdad72211d70976c5,Departamento,Bioquimica Y Biologia Molecular
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001540,Departamento De Fisica Teorica De La Materia Condensada,Hombre,UAM-11769872aa188612e3c6b2052a051451,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-eef3d3b5ecd53d9a0ea3f2ec7658f2e3,1994,UAM-26d9dd6ccb7acfdd5ebdac14c32a3f98,"Investigador Con Cargo A Proyectos De Investigacion, Art. 83 Y A Grupos De Investigacion",Otro Investigador Postdoctoral (ya Sea En Formacion O En Contratacion),Administracion Central,Dedicacion A Tiempo Parcial,30,UAM-a6eee240aabca2a4ecae292577d7b320,No,,,,,,,,,,,,,,,,,,,,UAM-da53157fcb72727b7076d704ea5c6e5c,2018,2017,UAM-dcbafd863677219592dff1c104ecb660,Departamento,Fisica De La Materia Condensada
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,,,Hombre,UAM-edbb8a6cc0ea8685d89e7d7c450068ed,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-0a965ef68322545cccfab200fc53121e,1995,UAM-e9e0a2d25ed5e9f0342a650d211133a2,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Administracion Central,Dedicacion A Tiempo Completo,48,UAM-4b500d2439af73c1c8c1dabb576d23ba,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/continente/europa-meridional,https://www.wikidata.org/wiki/Q27449,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2016,UAM-9d53e909ca7e4b134037d75ecb9a7b88,2018,2018,UAM-288c4a0c220d585e642569c9836343ee,Departamento,Economia Aplicada
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001522,Departamento De Medicina,Mujer,UAM-7a9667cdd3b8168fa15821e8dfabffb7,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-232de05bb30bfd5980e887721ce42a77,1993,UAM-23b2cb35f0297cb3e0417844f3210555,Personal Tecnico De Apoyo A La Investigacion,Personal Tecnico De Apoyo,Organismo Europeo,Dedicacion A Tiempo Completo,24,UAM-dd81808f2712f4198cc7f6c590ceb5d1,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/continente/europa-meridional,https://www.wikidata.org/wiki/Q27449,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2010,UAM-1766a52c4746ccb1b202f08f8ebe4fc6,2018,2018,UAM-328936cce2945402436c832ff3490d48,Departamento,Medicina
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001483,Departamento De Biologia Molecular,Mujer,UAM-b5be606e0164e32e455e50edffac0ab2,620,Portugal,http://www.semanticweb.org/universidata/resource/pais/portugal,https://www.wikidata.org/wiki/Q45,39.399872,-8.224454,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-fb0dbce906444fe643850ae16a406415,1993,UAM-f6ee61ad69cd52927003823582297380,"Investigador Con Cargo A Proyectos De Investigacion, Art. 83 Y A Grupos De Investigacion",Otro Investigador Postdoctoral (ya Sea En Formacion O En Contratacion),Administracion Autonomica,Dedicacion A Tiempo Completo,30,UAM-2a34d537a7b3251b45034e72ac35df27,No,,,,,,,,,,,,,,,,,,,,UAM-bb87da6dc48035f1b43c765152d35084,2018,2018,UAM-af06fa86977567021b2e98cbdb52748a,Departamento,Bioquimica Y Biologia Molecular
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001483,Departamento De Biologia Molecular,Mujer,UAM-ed2030f4e63a62fd26857777fd3e388f,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-8bb5650383424bae288a35133375df6f,1980,UAM-0e1c9f22ebe669b8f8b0535e2c455311,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Otro Investigador Postdoctoral (ya Sea En Formacion O En Contratacion),Administracion Autonomica,Dedicacion A Tiempo Completo,48,UAM-f0590982d6a23b3e39b8644e2e169d7e,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/continente/europa-meridional,https://www.wikidata.org/wiki/Q27449,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2017,UAM-71e70b6d498fed3aeac44214e191892d,2018,2018,UAM-75f0e8bd713c3a7509b256d218c0d0cd,Departamento,Bioquimica Y Biologia Molecular
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001506,Departamento De Prehistoria Y Arqueologia,Hombre,UAM-a4bd8ef8bc7a7dc745182073e828a58e,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-8a37f72a7cf254497175881d0e27ec94,1976,UAM-488b5630ff25b023849f40e63964e22c,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Juan De La Cierva,Administracion Central,Dedicacion A Tiempo Completo,32,UAM-62b16d884b45e60d3f84f558305f9efb,No,,,,,,,,,,,,,,,,,,,,UAM-333baea2d101ed4f97e65cb16d60da14,2018,2018,UAM-0d0aab08ada5eef201e67fa9f0ab6501,Departamento,Prehistoria
023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,2019,55001486,Departamento De Fisica Aplicada,Mujer,UAM-0575b89eca168b8e831d7e8ce53518d5,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UAM-7e469b18e2733fa1afaa513ff93db224,1992,UAM-b3f393257e2979d6722d3461c93a1b7b,Personal Tecnico De Apoyo A La Investigacion,Personal Tecnico De Apoyo,Administracion Autonomica,Dedicacion A Tiempo Completo,18,UAM-2a810433a82b4a7662e6d192c2b325cd,No,,,,,,,,,,,,,,,,,,,,UAM-fa445ae829e10e9787b16ec79351ece4,2018,2018,UAM-a2750b7d7fffc7cd5b96d9e069f71b4d,Departamento,Fisica Aplicada
