cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,cod_unidad_responsable,des_unidad_responsable,des_genero,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,anio_nacimiento,id_empleado_b4,des_tipo_personal_investigacion,des_modalidad_personal_investigacion,des_tipo_organismo,des_dedicacion,duracion_meses,id_empleado_b5,des_cuantia_titulo_doctorado,cod_pais_doctorado,des_pais_doctorado,URI_pais_doctorado,wikidata_pais_doctorado,lat_pais_doctorado,lon_pais_doctorado,cod_continente_doctorado,des_continente_doctorado,URI_continente_doctorado,wikidata_continente_doctorado,cod_agregacion_paises_doctorado,des_agregacion_paises_doctorado,URI_agregacion_paises_doctorado,wikidata_agregacion_paises_doctorado,cod_universidad_doctorado,des_universidad_doctorado,URI_universidad_doctorado,wikidata_universidad_doctorado,anio_lectura_tesis,id_empleado_b6,anio_resolucion_convocatoria,anio_incorporacion,id_empleado_b7,des_tipo_unidad_responsable,des_area
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,,,Mujer,UC3M-9dcefe1de24962c1bc8382febf6a42e8,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-154c0231c776710f83a17bf264c30724,1983,UC3M-654df6f478c81e2f0732f12405de2585,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,36,UC3M-5df6cb39450e7f09f5d2369f9986fdae,No,,,,,,,,,,,,,,,,,,,,UC3M-a7728818497f70e578e179387571997a,2015,2015,UC3M-b89dbcfb58f6d01abe587be4db59c339,,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,55001934,Departamento De Ingenieria Mecanica,Mujer,UC3M-8e7c941f6f577b10bb9f8f60ffa262d7,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-7e44a267e88ecec74c513aa36166338e,1977,UC3M-9bf8d612dac201bdf3d3b2dedbdd8b00,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,36,UC3M-cf69431e1c20fa2fd114f8f89a05b8f9,No,,,,,,,,,,,,,,,,,,,,UC3M-be49b757a9a0d767fad60a6fd7894405,2015,2014,UC3M-9fdc869c77d603dfb7e637ed59d514b4,Departamento,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,55001933,Departamento De Ingenieria De Sistemas Y Automatica,Mujer,UC3M-d291c2ef0aa2ec1981577cd7ec85acdd,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-8850afdc66dce13c43c104f7b7b2ae95,1989,UC3M-940459777ec52d0b58e4ce2f91d89004,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,36,UC3M-6cf2e535049a27552a72f3e574dcc530,No,,,,,,,,,,,,,,,,,,,,UC3M-39cf41fba9c409d289bc43ab2404a771,2015,2015,UC3M-9d437dc4787b19a4742608dc36a52393,Departamento,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,55001916,Departamento De Economia,Hombre,UC3M-a63fe15a5fe209a3cfbb8d64282a1987,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-9e59f26b6227d4d8b41e7278c76733e3,1966,UC3M-80af42deaddb8beca165d0ee763bef21,Personal Tecnico De Apoyo A La Investigacion,Personal Tecnico De Apoyo,Universidad,Dedicacion A Tiempo Parcial,32,UC3M-46ad4cbc6d37eed1cf0ef08e17a32d5a,No,,,,,,,,,,,,,,,,,,,,UC3M-b4745b75ca9b445509870cbb5075d6fc,2015,2015,UC3M-65971e983ad1bf8e4c76c3b354fa8bb0,Departamento,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,,,Hombre,UC3M-f276df319c7e0e435537bcf96ae5c623,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-67a3b9b4ab211264cc2a49c0813b7bf5,1981,UC3M-28825a55a69505b8aa1fe4f53f7446ff,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,36,UC3M-0d6e8ad2cd0de2d61c70f459c99daf67,No,,,,,,,,,,,,,,,,,,,,UC3M-e193352353a6b21a1c2abfc79e13f100,2015,2015,UC3M-990a3aca5c3117ddd6a69623134fba16,,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,,,Hombre,UC3M-81d2d303cc173e6d4cfb5163e2ceef82,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-d7f3a643f6e0f9322e2e899ec753fc8b,1990,UC3M-f484c45f09aaec18d30c840118b18768,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,48,UC3M-18e2050285e567a06758c4d1a37ec30d,No,,,,,,,,,,,,,,,,,,,,UC3M-93b801cd75bea73600a3ffcf5606feeb,2015,2015,UC3M-a301b49fa2dfa7d286f6a7574648ffc6,,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,,,Mujer,UC3M-bf4828339054acbc4376e56fadccc60b,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-7dee146a8aa42f7211e35cdd0a5d89b2,1972,UC3M-0d2a9969faed0c1746354a9bb4340af3,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,36,UC3M-5b4227fbe0842906bffd9dcba6110e1e,No,,,,,,,,,,,,,,,,,,,,UC3M-519b13f2bfe2677e8727bb021e0f8e82,2015,2014,UC3M-2956a91ffa303e1acf54b1bf96a80a8d,,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,55001937,Departamento De Ingenieria Termica Y Fluidos,Hombre,UC3M-be3ac11f95e373c6198a234ee6a33819,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-5f15fce49b03382c0e3642c53db5a359,1989,UC3M-d61de6562ab1e1e352ddd75768521981,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,48,UC3M-10cf4cfa7d81694aad26485dce9583b3,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/continente/europa-meridional,https://www.wikidata.org/wiki/Q27449,,,,,2006,UC3M-4e2789e75f3a8c884f872660bd1261ba,2015,2015,UC3M-4a095231c3b08bc8c1fc7f27b2127bbf,Departamento,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,,,Hombre,UC3M-6856c6ddb4555699d31ab61097cd49ac,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-95dd878321ed78d9cfefb0d51a70047f,1979,UC3M-09dbe4dcea9960bfa9ba13919ebd7a26,"Investigador De Convocatorias Publicas Competitivas De Ambito Universitario, Local, Autonomico, Estatal O Internacional",Formacion De Personal Investigador (fpi),Universidad,Dedicacion A Tiempo Completo,48,UC3M-cd904bae83ba557355f44703402d6337,Uno,,,,,,,,,,,,,,,,,,,2007,UC3M-403348c9d0ceef1d54c35ab0dec0bf96,2015,2015,UC3M-ba06a31b9187cb6da59e2647b0883df9,,
036,Universidad Carlos Iii De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,55001939,Departamento De Ciencia E Ingenieria De Materiales E Ingenieria Quimica,Hombre,UC3M-59ca8f995df87188b14a04d1323c8f5c,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-9af8487b9e33839a9c7d63ced1e1b9b4,1987,UC3M-e4f649befc6f4c58eef0640b452777a2,Personal Tecnico De Apoyo A La Investigacion,Personal Tecnico De Apoyo,Universidad,Dedicacion A Tiempo Parcial,43,UC3M-3c22495e8bfea30b125c30ad1973ffc4,No,,,,,,,,,,,,,,,,,,,,UC3M-2ceabafff1f6a8b259da559e12d889e3,2015,2011,UC3M-a904efb560f30ab792c84ca69ed3e31f,Departamento,
