curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000521,,,8101b3f3e4d12b6c7e961330248ca731,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-8101b3f3e4d12b6c7e961330248ca731,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000522,,,7c74832a9d5e0cdc4ccbc95dfa251f47,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-7c74832a9d5e0cdc4ccbc95dfa251f47,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000523,Filologia Latina,,72316d132a20aeceae924067684cb416,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-72316d132a20aeceae924067684cb416,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000524,,,667b96a0780d5ab533aa89259af1e98c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-667b96a0780d5ab533aa89259af1e98c,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000525,Estudios Arabes E Islamicos,,c12a5ac0a60bb00b1495662e506de1ff,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-c12a5ac0a60bb00b1495662e506de1ff,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000526,,,a83bc0fb376dc13487a6ddbf563ca7f5,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-a83bc0fb376dc13487a6ddbf563ca7f5,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000527,Filologia Francesa,,a381ad514ca3cddee0719e1cf359286b,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-a381ad514ca3cddee0719e1cf359286b,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000528,Filologia Italiana,,1650fa002bedff56f63a29e929bb694e,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-1650fa002bedff56f63a29e929bb694e,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000529,Filologia Alemana,,00ca3d6756d4f362e857fcc9207881b0,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-00ca3d6756d4f362e857fcc9207881b0,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000530,Prehistoria,,4906a0f61ff3230541712d1c721ad7fd,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-4906a0f61ff3230541712d1c721ad7fd,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000531,Historia Antigua,,0d90a430fb3a8c1b43fb335599404f6f,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-0d90a430fb3a8c1b43fb335599404f6f,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000532,Historia Medieval,,ffe3605117ee9d95b623915bb1567f08,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-ffe3605117ee9d95b623915bb1567f08,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000533,Historia Moderna,,e4e30f69d461ae68dc7e826fcd709141,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-e4e30f69d461ae68dc7e826fcd709141,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000534,Historia Contemporanea,,1b47930c2fe79459a4218d506abf78da,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-1b47930c2fe79459a4218d506abf78da,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,En Proceso De Extincion,2017-11-01
