curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000521,,,5233a61933ac331b0f59488bae409b19,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-5233a61933ac331b0f59488bae409b19,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000522,,,63b4a30899764cd6faeda76ee9fe1e70,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-63b4a30899764cd6faeda76ee9fe1e70,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000523,Filologia Latina,,d5cabe6263c377f7dd9e86598b58231a,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-d5cabe6263c377f7dd9e86598b58231a,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000524,,,d1138d935f3f1aeba45594788abfdad1,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-d1138d935f3f1aeba45594788abfdad1,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000525,Estudios Arabes E Islamicos,,c35670385550c58441f6bd0ac1856919,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-c35670385550c58441f6bd0ac1856919,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000526,,,ba42c335ded0270e0c89bd78baaa3460,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-ba42c335ded0270e0c89bd78baaa3460,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000527,Filologia Francesa,,961b15a53616deaf1f0bc53c2352d271,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-961b15a53616deaf1f0bc53c2352d271,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000528,Filologia Italiana,,cdf765ea58ab9b500a7738699718b01d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-cdf765ea58ab9b500a7738699718b01d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000529,Filologia Alemana,,d1c2e927259aebf9541733e0822d8490,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-d1c2e927259aebf9541733e0822d8490,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000530,Prehistoria,,2033934fc0692f2160e07b1e21da19ad,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-2033934fc0692f2160e07b1e21da19ad,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000531,Historia Antigua,,719cd51eaec06e455660b962fb2cd664,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-719cd51eaec06e455660b962fb2cd664,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000532,Historia Medieval,,a494e8f39e527f3ad287feee57c10ac7,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-a494e8f39e527f3ad287feee57c10ac7,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000533,Historia Moderna,,a73cd4d332c6a266b8adedb4ff8f0b0c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-a73cd4d332c6a266b8adedb4ff8f0b0c,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000534,Historia Contemporanea,,8609560f3d3db6024751e3cc9725f7eb,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-8609560f3d3db6024751e3cc9725f7eb,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000535,Ciencias Y Tecnicas Historiograficas Y De Arqueologia,,7eec1ebdcf5562d6265ff680b812ff79,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-7eec1ebdcf5562d6265ff680b812ff79,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000536,Historia Del Arte I,,1caeb4571acb3e5114366db2c14b8012,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-1caeb4571acb3e5114366db2c14b8012,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000537,,,e5e9f67f6e44d889d718b62a5f020081,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-e5e9f67f6e44d889d718b62a5f020081,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000538,,,1eec71b6d105c603eed41b414df10d43,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-1eec71b6d105c603eed41b414df10d43,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000539,Historia De America I,,73b6ffe1eda63a2f18b3323e0774290b,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-73b6ffe1eda63a2f18b3323e0774290b,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000540,,,9550142f6ea0c093f63b1be1c7b26bc4,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-9550142f6ea0c093f63b1be1c7b26bc4,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000541,Analisis Geografico Regional Y Geografia Fisica,,f903f471e08c7abadb32aa391f8fb675,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-f903f471e08c7abadb32aa391f8fb675,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000542,Geografia Humana,,80898e55b84c194e8bf747a6957b980a,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-80898e55b84c194e8bf747a6957b980a,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000543,,,3f6e3542508fda78f1d9cd901f84c80c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-3f6e3542508fda78f1d9cd901f84c80c,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000544,Historia De La Filosofia,,3b524f635625d2ccfe2c854e0c37261c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-3b524f635625d2ccfe2c854e0c37261c,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2015-12-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000545,Logica Y Filosofia De La Ciencia,,7ccd6125965318e3ffc24d935a889f52,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-7ccd6125965318e3ffc24d935a889f52,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000546,,,d3ce27300bc5b367812381688ef30a0d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-d3ce27300bc5b367812381688ef30a0d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000547,Teoria E Historia De La Educacion,,0774ecd1822efbfe01620f8d98d178e8,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-0774ecd1822efbfe01620f8d98d178e8,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000548,Metodos De Investigacion Y Diagnostico En Educacion,,2662e1f8250d44de0d47fee9e941f047,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-2662e1f8250d44de0d47fee9e941f047,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000549,Didactica Y Organizacion Escolar,,d81c3239290e9fd55c035a1362750325,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-d81c3239290e9fd55c035a1362750325,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000550,Psicologia Evolutiva Y De La Educacion,,974070bc3a744e4a008192c3e17f567d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-974070bc3a744e4a008192c3e17f567d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000551,Psicologia Basica I,,c94624f1dfc38abf4200eec3ca061e62,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-c94624f1dfc38abf4200eec3ca061e62,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000552,Psicologia Basica Ii,,0eec083d15ec36241ef13a0399affb3c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-0eec083d15ec36241ef13a0399affb3c,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000553,Metodologia De Las Ciencias Del Comportamiento,,99ed931995dbca52eae7bd360ecab8a3,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-99ed931995dbca52eae7bd360ecab8a3,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000554,,,9ccbf9bbe5772e40b000413f1b4fb749,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-9ccbf9bbe5772e40b000413f1b4fb749,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Activo,1900-01-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000555,,,ad508557b7a44edc3276ca9b92c1d847,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-ad508557b7a44edc3276ca9b92c1d847,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000556,Psicobiologia,,ffd0628fc678a8736e6967a1a80fd9bf,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-ffd0628fc678a8736e6967a1a80fd9bf,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000557,Dibujo I,,60d082101cd5c2d688ae955cc98f6e0c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-60d082101cd5c2d688ae955cc98f6e0c,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Activo,1900-01-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000558,Pintura,,d084507c4818bfca3b1bb122a2fb714f,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-d084507c4818bfca3b1bb122a2fb714f,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Activo,1900-01-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000559,Escultura,,80d25a35c8ae48bdcc2bf1df8e154789,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-80d25a35c8ae48bdcc2bf1df8e154789,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000560,Paleontologia,,96b90abbdda000254ff80f066dfd89c7,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-96b90abbdda000254ff80f066dfd89c7,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000561,Estratigrafia,,361dac22a329f84f588208a425a3fb7d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-361dac22a329f84f588208a425a3fb7d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000562,Geodinamica,,486d2ec2b6948d7acc41de4d0ad79995,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-486d2ec2b6948d7acc41de4d0ad79995,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000563,Cristalografia Y Mineralogia,,5783a754a5436a9a3a0875a15d25f18f,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-5783a754a5436a9a3a0875a15d25f18f,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000564,,,74a7221e94fd361712a2db1ec49a1dbf,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-74a7221e94fd361712a2db1ec49a1dbf,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000565,Quimica Analitica,https://www.wikidata.org/wiki/Q60780183,aed947769ec42e28f337d41740954d69,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-aed947769ec42e28f337d41740954d69,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Activo,1900-01-01
2020-21,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000566,,,7c1b0c926eac086d2faae6c8cedb31e8,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-7c1b0c926eac086d2faae6c8cedb31e8,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Activo,1900-01-01
