curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000521,,,d2d03b2db27061d811e633999d49434a,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-d2d03b2db27061d811e633999d49434a,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000522,,,81926b8fb5b4687c2e95cd9541d34a56,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-81926b8fb5b4687c2e95cd9541d34a56,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000523,Filologia Latina,,ed91f2f3aac8b017ea0fc6dee046e8a0,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-ed91f2f3aac8b017ea0fc6dee046e8a0,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000524,,,40c029fb06bef8452e01f9b0179b2f55,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-40c029fb06bef8452e01f9b0179b2f55,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000525,Estudios Arabes E Islamicos,,872a3f198d45bb80c014de6a382838ef,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-872a3f198d45bb80c014de6a382838ef,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000526,,,0734227367ec8d6ababb528f79b17f2c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-0734227367ec8d6ababb528f79b17f2c,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000527,Filologia Francesa,,ee7a3c69dd382ff26e306d3fd3dcc0d9,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-ee7a3c69dd382ff26e306d3fd3dcc0d9,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000528,Filologia Italiana,,79fc7610d9b03ed08d56323f2ad314bd,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-79fc7610d9b03ed08d56323f2ad314bd,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000529,Filologia Alemana,,a861a8e3e4d14020ecf0c26e36fe5196,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-a861a8e3e4d14020ecf0c26e36fe5196,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
2019-20,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,55000530,Prehistoria,,307d2364634fb0130448093720f1cf3e,http://www.semanticweb.org/universidata/resource/muestra-departamento/UCM-307d2364634fb0130448093720f1cf3e,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Extinguido En El Curso De Referencia,2017-11-01
