id_muestra_centro,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_centro,des_centro,wikidata_centro,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_tipo_centro,des_naturaleza_centro,des_situacion_centro,fecha_desde_situacion_centro,latitude,longitude
8b1b1d7052031c2ad0746de34a9df37d,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28041810,Campus Puerta De Toledo,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,03604,Madrid- Puerta De Toledo,Centro Propio,Publico,Activo,2013-07-01,40.40685,-3.70966
7fdfaba77dae2046f6c49cddabfc912f,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28041822,Facultad De Ciencias Sociales Y Juridicas. (getafe),https://www.wikidata.org/wiki/Q63843377,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Centro Propio,Publico,Activo,2013-07-01,40.31570,-3.72570
66f6e7367781a9fa1cfba6ade1cd0dba,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28042292,Escuela Politecnica Superior. (leganes),,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Centro Propio,Publico,Activo,2013-07-01,40.33184,-3.76521
7b4dd4a92a590243366b4d99e8b00658,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28048385,"Facultad De Humanidades, Comunicacion Y Documentacion. (getafe)",,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Centro Propio,Publico,Activo,2013-07-01,40.31876,-3.72740
6419b1024cb2fceaf576a6e7b78d18e1,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28050461,Facultad De Ciencias Sociales Y Juridicas (colmenarejo),https://www.wikidata.org/wiki/Q63843377,28044,Colmenarejo,http://www.semanticweb.org/universidata/resource/municipio/colmenarejo,https://www.wikidata.org/wiki/Q1646220,03603,Colmenarejo,Centro Propio,Publico,Activo,2013-07-01,40.54344,-4.01327
b02d9d63cd5db65fb13ffceece055200,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28050471,"Facultad De Humanidades, Comunicacion Y Documentacion (colmenarejo)",,28044,Colmenarejo,http://www.semanticweb.org/universidata/resource/municipio/colmenarejo,https://www.wikidata.org/wiki/Q1646220,03603,Colmenarejo,Centro Propio,Publico,Activo,2013-07-01,40.54241,-4.01269
d5eff952b79628993a3d431d42e19492,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28051244,Escuela Politecnica Superior (colmenarejo),,28044,Colmenarejo,http://www.semanticweb.org/universidata/resource/municipio/colmenarejo,https://www.wikidata.org/wiki/Q1646220,03603,Colmenarejo,Centro Propio,Publico,Activo,2013-07-01,40.54344,-4.01327
5ee9572d9ff54a4e0fe98b18f119c3c2,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28051864,Centro Universitario Guardia Civil,,28013,Aranjuez,http://www.semanticweb.org/universidata/resource/municipio/aranjuez,https://www.wikidata.org/wiki/Q486792,03605,Aranjuez,Centro Adscrito,Publico,Activo,2013-07-01,40.05263,-3.59978
8d17ea057ae0c479d7d90e3779147de6,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28053708,Escuela De Doctorado,,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,03602,Getafe,Centro Propio,Publico,Activo,2014-10-01,40.31706,-3.72682
91542e5f9184688eb9ed29d9c8e0f692,2017-18,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,28053708,Escuela De Doctorado,,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,03601,Leganes,Centro Propio,Publico,Activo,2014-10-01,40.33180,-3.76523
