id_muestra_titulacion,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,des_tipo_estudio,des_tipo_unidad_responsable,des_unidad_responsable,wikidata_unidad_responsable,cod_unidad_responsable,cod_titulacion,des_titulacion,des_rama,des_interuniversitario,ind_rol_coordinacion,ind_impartido,anio_inicio,des_situacion_actual,des_grado_presencialidad,cod_idioma_extranjero,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
UC3M-e85dc50147278378578c5a52cd9f2f8a,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,7700001,Grado Abierto Uc3m En Ciencias Sociales Y Humanidades,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2016,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",21.39,40.02,82.3,113.71,,,120,218
UC3M-1c36e8d47d723faba3ae76f76260117f,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior. (leganes),,28042292,7700002,Grado Abierto Uc3m En Ingenieria,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2016,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",24.55,45.25,92.86,128.57,,,120,998
UC3M-18122094a9b9b917286a8dc02932d4a2,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,2500030,Grado En Administracion De Empresas,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",21.39,40.02,82.3,113.71,,,240,243
UC3M-a58d5463d98b4c8a027be68ff30a405f,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas (colmenarejo),,28050461,2500030,Grado En Administracion De Empresas,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.3,113.71,,,240,243
UC3M-59b2ed0e59b78666a61c93f9a0359baf,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior. (leganes),,28042292,2503783,Grado En Ciencia E Ingenieria De Datos,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2018,Activo,Estudio Presencial,1,Se Oferta En Ingles,24.55,45.25,92.86,128.57,,,240,60
UC3M-1448b9a3c3dc82830f47be16cc4b1342,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,2500024,Grado En Ciencias Politicas,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.3,113.71,,,240,60
UC3M-f36a23171a20db0968a82da28fc78936,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,"Facultad De Humanidades, Comunicacion Y Documentacion. (getafe)",,28048385,2500025,Grado En Comunicacion Audiovisual,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",21.39,40.02,82.3,113.71,,,240,360
UC3M-aefe075b5ec2c21fa5ab401ebfbe77c1,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,2500026,Grado En Derecho,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.3,113.71,,,240,237
UC3M-6b67c36666d00691e16f1dede950887f,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas (colmenarejo),,28050461,2500026,Grado En Derecho,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.3,113.71,,,240,237
UC3M-14907297348dde28506bc7e6eab5e62f,2018-19,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,2500119,Grado En Economia,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",21.39,40.02,82.3,113.71,,,240,60
