cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,des_genero,cod_unidad_responsable,des_unidad_responsable,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,cod_comunidad_residencia,des_comunidad_residencia,URI_comunidad_residencia,wikidata_comunidad_residencia,cod_provincia_residencia,des_provincia_residencia,URI_provincia_residencia,wikidata_provincia_residencia,cod_municipio_residencia,des_municipio_residencia,URI_municipio_residencia,wikidata_municipio_residencia,lat_municipio_residencia,lon_municipio_residencia,id_empleado_b4,anio_nacimiento,id_empleado_b5,des_tipo_personal,des_categoria_cuerpo_escala,des_tipo_contrato,des_dedicacion,num_horas_semanales_tiempo_parcial,des_situacion_administrativa,id_empleado_b6,ind_cargo_remunerado,id_empleado_b7,des_cuantia_titulo_doctorado,cod_pais_doctorado,des_pais_doctorado,URI_pais_doctorado,wikidata_pais_doctorado,lat_pais_doctorado,lon_pais_doctorado,cod_continente_doctorado,des_continente_doctorado,URI_continente_doctorado,wikidata_continente_doctorado,cod_agregacion_paises_doctorado,des_agregacion_paises_doctorado,URI_agregacion_paises_doctorado,wikidata_agregacion_paises_doctorado,cod_universidad_doctorado,des_universidad_doctorado,URI_universidad_doctorado,wikidata_universidad_doctorado,anio_lectura_tesis,anio_expedicion_titulo_doctor,ind_mencion_europea,id_empleado_b8,des_tipo_unidad_responsable,des_area_conocimiento,id_empleado_b9,anio_incorporacion_ap,anio_incorpora_cuerpo_docente,num_trienios,num_quinquenios,num_sexenios,id_empleado_b10,num_tesis,id_empleado_b11,ind_investigador_principal
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-33799e29afde1a34204b3e30228f1eb2,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-5d6a796e7a1ce4ac5755e05036b4b96e,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28005,Alcala De Henares,http://www.semanticweb.org/universidata/resource/municipio/alcala-de-henares,https://www.wikidata.org/wiki/Q46940,40.48166,-3.364136,UC3M-05d4d18b6d06f6064f95b7650c3a9d66,1968,UC3M-b2b2322d80b58938922c6611508142cd,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,12,Servicio Activo,UC3M-3a2eb3b57069a3c390585e3889732467,false,UC3M-9d482e0926cebd9cb2c05b4340ac8dae,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,017,Universidad De Sevilla,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-sevilla,https://www.wikidata.org/wiki/Q1229996,1990,1991,false,UC3M-8070bfb96b9a24ca3bdd3aee66266b20,Departamento,Economia Financiera Y Contabilidad,UC3M-3c872dab187d3f9b681df14d901c4dff,,,0,0,0,UC3M-20530fabc779324cf1f7c25ab47d9e74,0,UC3M-444e93006efe1892df74dfadb1fdd844,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-1e8f4a3d583561ed902ae67d166d69c4,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-bd62398b698f180c36726318233fe2b6,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-a7077df4e9875ff0dc8f4b44dcf84331,1970,UC3M-f0787dc3b339dcb398bc79392bbfc938,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,12,Servicio Activo,UC3M-d0aaaf8d0bd448a24f854730e3963260,false,UC3M-9e9226d97a2a91a048b885cfd25918b9,Uno,,,,,,,,,,,,,,,,,,,2017,2017,false,UC3M-ec68efafd8f100ae633f641a1ef0cebe,Departamento,,UC3M-ad5f076d8ba83eedc2f17cb92f71fb06,,,0,0,0,UC3M-7ccaf2775bccba0e11fc422cd9d6c1d7,0,UC3M-bfac32864478d56e64c701169d65ea07,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-5d42f32ef685a379aed18329e5690055,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-585486734cd54f165dad62dd8c5b432b,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28113,Pinto,http://www.semanticweb.org/universidata/resource/municipio/pinto,https://www.wikidata.org/wiki/Q909718,40.24454,-3.696013,UC3M-5728764335d9f9cbe88e9b9cd7a03e38,1967,UC3M-e9f9a523d2a60d2b020dd04c54652a85,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,12,Servicio Activo,UC3M-505951b19f4150c5960c5be3c64097a7,false,UC3M-085e2653a1e305bffad9ec59ffbb0e7b,Uno,,,,,,,,,,,,,,,,,,,2007,2007,false,UC3M-ce8f75fe70d4a1b89a64ddae50ff419a,Departamento,,UC3M-d1266d751abf4a6bc8401850b4b6c6ef,,,0,0,0,UC3M-d475247386828def6300f972c3dfa5f6,0,UC3M-349ab703b15f0012218f897b3aea2491,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-1869908e757718283c2ac150bbe60df1,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-5c7c0c422f47def0f515d64369c083a9,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28127,Rozas De Madrid Las,http://www.semanticweb.org/universidata/resource/municipio/rozas-de-madrid-las,https://www.wikidata.org/wiki/Q592747,40.49286,-3.875462,UC3M-d6b0873912b23f83c958a7085a8293a8,1969,UC3M-1d780d359abb6c0d2c265cb2d95fe4e1,Funcionario De Carrera,Catedratico De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-e104f91a1f79059338bfc6c4100c0393,false,UC3M-149ddfd979f26c6e441d022c7d239f1a,Uno,,,,,,,,,,,,,,,,,,,2009,,false,UC3M-23f1111fad7dffc8e3549e658d842403,Departamento,Comercializacion E Investigacion De Mercados,UC3M-b8f36dd3ed90391c6acbd395e24ff53d,1996,2003,7,4,2,UC3M-88f3768feae5b7291ddae6d0b2481cd4,0,UC3M-98b74c6bbd244824118df29f85c73b0d,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-e93b9973acab853ff2866b465d806e68,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-fb45bc682a3a3c8a6ff10a979fea5379,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28066,Grinon,http://www.semanticweb.org/universidata/resource/municipio/grinon,https://www.wikidata.org/wiki/Q1772237,40.21424,-3.856192,UC3M-e766c0dbab3951641a88059bc8933e07,1984,UC3M-d47f2ae5776c82969d583c3efd890dec,Personal Laboral,Profesor Visitante,Contrato De Duracion Determinada,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-d7a5b8db3a37ca8595364154bb6bc5ed,false,UC3M-616054820bfad7284c427ebe1ed9554f,No,,,,,,,,,,,,,,,,,,,,,,UC3M-fa4fe9ad0b6fcd632a233b39762974f1,Departamento,Economia Financiera Y Contabilidad,UC3M-accb0e3453b087366c82a01a88a4d4a7,2006,2012,4,3,2,UC3M-83ada3dba4261bd196703636bb7af8d3,0,UC3M-0daa1a7094fe917805955c66c4b6f7d9,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-d31ccb8c48647d98ff10aa7ee21059c4,300,Grecia,http://www.semanticweb.org/universidata/resource/pais/grecia,https://www.wikidata.org/wiki/Q41,39.074208,21.824312,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-00c5ee374674a55652e74bb35c62170e,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28065,Getafe,http://www.semanticweb.org/universidata/resource/municipio/getafe,https://www.wikidata.org/wiki/Q8802,40.30498,-3.732677,UC3M-daef9d947613f44f35b37c760f646c4b,1971,UC3M-d1d69ee750949a7441d1725d5815adc2,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-dd67eca4b41a18d7e0ebe5f4002eb362,false,UC3M-82ffcefa76d36bef048f5918d523b2b9,No,,,,,,,,,,,,,,,,,,,,,,UC3M-82aa07c524c970c8417ecf427fae50ee,Departamento,Economia Financiera Y Contabilidad,UC3M-e4ae8fed0b6f3ae253816e5b7e080c46,2007,2016,3,2,1,UC3M-79e40ff8e3ab7630747055878fa4c3e2,0,UC3M-03b3db0d382df55ec671d80738266b9b,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-8d98becaecf99b2af8ca4220b9f2415e,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-d199b72a424d4f32bc1c7d5afcabc3f7,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,40.28387,-3.800329,UC3M-a8e7a5e101166cf193d94548bb7b9ef2,1971,UC3M-30e9423650c983e52ca0de6eee077d24,Personal Laboral,Profesor Visitante,Contrato De Duracion Determinada,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-43e33ac4d8d0ce22b9fb49ba9d6a6059,false,UC3M-689f2932d3322f6ca2efd470e47aef73,No,,,,,,,,,,,,,,,,,,,,,,UC3M-f65346f22a2407d50c967cb9695d01a5,Departamento,Economia Financiera Y Contabilidad,UC3M-b2746ef404a949237477a0b49f490239,,,7,0,0,UC3M-b0ededbd9e4b13161ce2f9629f83c1a4,0,UC3M-fd31c920abf502e3e8af346234d189db,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-078057117766bf9b6f8ca0f2baef043a,410,Republica De Corea,http://www.semanticweb.org/universidata/resource/pais/republica-de-corea,https://www.wikidata.org/wiki/Q884,35.907757,127.766922,142,Asia,http://www.semanticweb.org/universidata/resource/continente/asia,https://www.wikidata.org/wiki/Q48,030,Asia Oriental,http://www.semanticweb.org/universidata/resource/agregacion-paises/asia-oriental,,UC3M-62572b1427f8354bbe3c584c57a41296,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28061,Galapagar,http://www.semanticweb.org/universidata/resource/municipio/galapagar,https://www.wikidata.org/wiki/Q1615953,40.57736,-4.00357,UC3M-662372a210b149190a90508c196448ec,1966,UC3M-099344f6fe0f402c74aaa2156f70dcac,Personal Laboral,Profesor Visitante,Contrato De Duracion Determinada,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-6c8ee2b1780d8431e6a44f14b43152a0,false,UC3M-2c4e5eeae1840b77f0e6dacbb4d382a2,No,,,,,,,,,,,,,,,,,,,,,,UC3M-143a33b4d465b895bfd2ed163375fe73,Departamento,Economia Financiera Y Contabilidad,UC3M-b401def372d035784866ec3f51569531,,,3,0,0,UC3M-0412f38fe09663ba81c7249fe9819fc5,0,UC3M-bf87c1c1408c400482656811d12d64f3,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-4bb95d6c8fbd1eac13295e02416c12de,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-c6b94d41518496111458ddbadee2bfb6,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28127,Rozas De Madrid Las,http://www.semanticweb.org/universidata/resource/municipio/rozas-de-madrid-las,https://www.wikidata.org/wiki/Q592747,40.49286,-3.875462,UC3M-b7ee2676b5cac659e489fcd4aee41e74,1971,UC3M-9a7cb5b2d464c9e23b0f3d2ff46c963f,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,8,Servicio Activo,UC3M-c4be76309cf21b6e239c031ceb295911,false,UC3M-d6799417baf20992aacfd2c73689a5c7,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,014,Universidad De Salamanca,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-salamanca,,2005,2005,false,UC3M-f75f622a323701f1afd562330162c82f,Departamento,,UC3M-5c76297874d3fd589b900bb4257d0ab5,,,2,0,0,UC3M-39e368e872b5869dc7c5695ef7abd476,0,UC3M-e8b05909c2fe1693e538325a3806d5d9,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2018,Mujer,55001918,Departamento De Economia De La Empresa,UC3M-16a5052454bc0def42970f1d30da4623,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-d2f98577d823dd8ea2b99ad882e50e01,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-30cf4bcbef6405385e235dd3dd0d5e54,1964,UC3M-893cd4c9998fecf2c98f6f89d9476f44,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,12,Servicio Activo,UC3M-f30c08e9d92e9ff8ec91c8a12bff2ae0,true,UC3M-c5c369f61a02a4926badf8ac6fadb805,Uno,,,,,,,,,,,,,,,,,,,2004,2004,false,UC3M-47527ef47f6a718501c50fc3c8b4b471,Departamento,Economia Financiera Y Contabilidad,UC3M-2531221e8f23f4c5ffb43dfa252595db,,,2,0,0,UC3M-17263a11e82221dfb4d0bc212abf0de7,0,UC3M-3d61fce1631970caa15f9de60c8ac61f,false
