cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,des_genero,cod_unidad_responsable,des_unidad_responsable,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,cod_comunidad_residencia,des_comunidad_residencia,URI_comunidad_residencia,wikidata_comunidad_residencia,cod_provincia_residencia,des_provincia_residencia,URI_provincia_residencia,wikidata_provincia_residencia,cod_municipio_residencia,des_municipio_residencia,URI_municipio_residencia,wikidata_municipio_residencia,lat_municipio_residencia,lon_municipio_residencia,id_empleado_b4,anio_nacimiento,id_empleado_b5,des_tipo_personal,des_categoria_cuerpo_escala,des_tipo_contrato,des_dedicacion,num_horas_semanales_tiempo_parcial,des_situacion_administrativa,id_empleado_b6,ind_cargo_remunerado,id_empleado_b7,des_cuantia_titulo_doctorado,cod_pais_doctorado,des_pais_doctorado,URI_pais_doctorado,wikidata_pais_doctorado,lat_pais_doctorado,lon_pais_doctorado,cod_continente_doctorado,des_continente_doctorado,URI_continente_doctorado,wikidata_continente_doctorado,cod_agregacion_paises_doctorado,des_agregacion_paises_doctorado,URI_agregacion_paises_doctorado,wikidata_agregacion_paises_doctorado,cod_universidad_doctorado,des_universidad_doctorado,URI_universidad_doctorado,wikidata_universidad_doctorado,anio_lectura_tesis,anio_expedicion_titulo_doctor,ind_mencion_europea,id_empleado_b8,des_tipo_unidad_responsable,des_area_conocimiento,id_empleado_b9,anio_incorporacion_ap,anio_incorpora_cuerpo_docente,num_trienios,num_quinquenios,num_sexenios,id_empleado_b10,num_tesis,id_empleado_b11,ind_investigador_principal
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-c3e1d96fdb050b1000106a59d721a901,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-3d934f432939b8c8d7b36b7038764925,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-c580e01a25e55ca6983aa5939f04be9c,1982,UC3M-aa525f6cee47f23bd7a3cafdff04a7bf,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-8baac96173cf612405a7d03fe7fe79b3,true,UC3M-47e3d7b8b308fb47cf37c6791a2b0a23,Mas De Uno,,,,,,,,,,,,,,,,,,,1980,1980,false,UC3M-b0e5b75b1c856cf3f6d36a3f745d38cc,Departamento,Biblioteconomia Y Documentacion,UC3M-171dc9076c14282f3e16f15f6539b100,,,1,0,0,UC3M-67a0acd3f9221d931a741332fab9ad5a,0,UC3M-19fa6def863e2b08d4be293ec9c83a32,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-d17e5c497adca28fb42f3aa602bb3859,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-2c20be339a99ee3d893a2766aeaac840,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-7ae9ab69b45cd8780b3d536b4a535230,1955,UC3M-9519dbb157cdd9e3c45613a8667d451f,Personal Laboral,Profesor Visitante,Contrato De Duracion Determinada,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-1b086fad3681297f2c24495022f77e96,false,UC3M-cefb441c9eaadd60ebb86b08307385c0,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2000,2000,false,UC3M-331ded611510dcd08a53c0e6f5385b1f,Departamento,Biblioteconomia Y Documentacion,UC3M-a417c4e1ba2ff065e7f7d365ff96b40e,1984,1992,11,5,5,UC3M-675fa8e34be74f731b2a5898ed49abf9,0,UC3M-0ab4334b840eaeaf4770c976c118e00c,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-c47a5a04228e4b1bbeb287504f632580,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-f9bcf72f3fde31abf6cb2c59567648f4,2,Aragon,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/aragon,https://www.wikidata.org/wiki/Q4040,50,Zaragoza,http://www.semanticweb.org/universidata/resource/provincia/zaragoza,https://www.wikidata.org/wiki/Q55180,50297,Zaragoza,http://www.semanticweb.org/universidata/resource/municipio/zaragoza,,41.65629,-0.8765379,UC3M-29cec46739de792f2a88c27d1cbe4911,1956,UC3M-f3ffde5d099dce2e9ab5433e00980e38,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-dc58f49fb0c31a7690f6ea74e4fb3741,false,UC3M-6bdaa318320dccf96ee9d23937600a71,Uno,,,,,,,,,,,,,,,,,,,1990,1990,false,UC3M-624b668e7417a6c220003135709900bc,Departamento,Biblioteconomia Y Documentacion,UC3M-9fd1e4f2ebfcb50d53f2b541b7fac254,1998,2007,6,4,3,UC3M-bb98627de45c9aaa6c1c4217dbe35960,0,UC3M-f195d92b25ea2ca295b2e9dadd7f15c7,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-6b37fa17419edd11334420879acb4d49,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-f75438d020b04f6e4f2b464965bde642,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-e25bbe9fe2736ab19e6ce80ba21b59ca,1955,UC3M-149e8898d99b657fdeb5014bc7a3484e,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,6,Servicio Activo,UC3M-4a3cce296c6dbf552a006e4dce214e04,true,UC3M-cf570354916f91cb4fc454e0848d9c9c,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2009,2009,false,UC3M-02df79f77a34c5e7e87b3a8debe7ac18,Departamento,Biblioteconomia Y Documentacion,UC3M-46e44e5252bea2f66a450c2e33f75005,1986,1993,11,5,3,UC3M-f10a7b7e2f4c4b956101bb3ad1a2b938,0,UC3M-91cd331acd42400e80d24d99ed865b8f,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-40bf0df5be8dcde3e1c89aeb6d527fd4,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-443082fb050a16623f1c4a6809f50ec4,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28181,Villaviciosa De Odon,http://www.semanticweb.org/universidata/resource/municipio/villaviciosa-de-odon,https://www.wikidata.org/wiki/Q1631897,40.3571,-3.90059,UC3M-08cf35fcbfb652c89a9dace77834ee17,1972,UC3M-9c14bf290cd8bd4c9001ea5cd62d1aa4,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-8687a9517df111c180d5ab628b142a50,true,UC3M-11668010566e3098d52bca467b92929a,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,1992,1992,false,UC3M-f90c860b9b2a326583fdf27d8a1f9ad5,Departamento,Biblioteconomia Y Documentacion,UC3M-0a1df5f640455b08c8d6a1c43593ede2,,,1,0,0,UC3M-a2c0760926bdc33da25dffc1bfeb0037,0,UC3M-e95e8eb6645ff38b824cdecbd2098c69,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-73c8950b37304ae65124bdd507ab92a5,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-3684ff7476eb5f769189f32e7c930dd1,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-7ad6e1ce0e795bf2e884b4fd0777456f,1962,UC3M-cc60e5f759dff6f39218638e2b322d2e,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-8fc2d63ff11ff2a3cb4c86c646ec2bdc,false,UC3M-2d291aa20db901844357a36d98ae9ab9,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,028,Universidad Nacional De Educacion A Distancia,http://www.semanticweb.org/universidata/resource/universidad/universidad-nacional-de-educacion-a-distancia,https://www.wikidata.org/wiki/Q421739,2011,,false,UC3M-7664d7a5d33f599ae37830062158ad23,Departamento,Biblioteconomia Y Documentacion,UC3M-39d55ec7ef2ce37477b7f10134abe9d2,,,5,0,0,UC3M-05c9cbb7430ace5683be9b56af052f0e,0,UC3M-883e58fbd53ecc1d2d034cf11f758c1a,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-542e2a0c042b4fb89bc735f75edc8aae,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-caa27e70e2c3a4214fefdf4c51dcddaf,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-79658765e2bcd759476b6697714a4608,1958,UC3M-3c3fa83cb89c6b33e6e5469127444bc1,Funcionario De Carrera,Catedratico De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-6b16c15ccbbb7ee3b5f84d2168b3c778,false,UC3M-b5c8a77b553ae767343ae2da85fc0ee3,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,028,Universidad Nacional De Educacion A Distancia,http://www.semanticweb.org/universidata/resource/universidad/universidad-nacional-de-educacion-a-distancia,https://www.wikidata.org/wiki/Q421739,1985,1986,false,UC3M-c19a8af0fbd0d6a6faefa021455e9672,Departamento,Biblioteconomia Y Documentacion,UC3M-4ac1672498503f3ab78b80c70a6ff68f,1986,1991,10,5,6,UC3M-4be09977a348a2bdc8ca5a000a7b41fb,0,UC3M-882a86ea3756c2592169cd913d5d98fd,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-0288e036bf340bcdabae7c071c37bf91,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-4b7e6ac1806f5d8f72048ca65f4b5ce6,7,Castilla Leon,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/castilla-leon,https://www.wikidata.org/wiki/Q5739,40,Segovia,http://www.semanticweb.org/universidata/resource/provincia/segovia,https://www.wikidata.org/wiki/Q55283,40181,Real Sitio De San Ildefonso,http://www.semanticweb.org/universidata/resource/municipio/real-sitio-de-san-ildefonso,,40.90166,-4.006667,UC3M-07281d862fe2c2739edebf5ac5083a05,1976,UC3M-2bb01b840550eda93867dd72a907ca76,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,12,Servicio Activo,UC3M-c6ee71d4e7344f5b42f276d2fa60d6da,false,UC3M-fb5bd75cae077d0e8f451339af957229,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2012,,false,UC3M-dc38f9e27ca67ec44989f05ddebfa4af,Departamento,Biblioteconomia Y Documentacion,UC3M-08a61eee091cba910da3432c0953f650,,,3,0,0,UC3M-f459865543b9f6b0f6b46da0082e0d85,1,UC3M-c9a58e178ba9576825ce4346fa6c96cb,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-c15f81889784aad8a2b52aadc852bc59,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-7ec1399565040a9cec8079b75b516a6a,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-77eb9fee4767ab144db8b2684324767f,1966,UC3M-ee7435dacb67c1f48bf1191300e4ac08,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-1a2b800186dcc3b34df92b03cd257c01,false,UC3M-1e3869682a81fc42e56eafd2ff6397de,Uno,,,,,,,,,,,,,,,,,,,1994,1994,false,UC3M-d981d4805fb17b559d764458521c8abf,Departamento,Biblioteconomia Y Documentacion,UC3M-553701408d4466cb53f36a105472a914,1978,1996,9,5,3,UC3M-293455a39431aa170da0657fc7980092,0,UC3M-d639350aba8bbcb6576ab021d7c0ae13,true
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2019,Hombre,55001917,Departamento De Biblioteconomia Y Documentacion,UC3M-11711a5a912e981df1c6ccb664ab3705,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-60094a6fe78c657b46a67dc87fd823f4,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28044,Colmenarejo,http://www.semanticweb.org/universidata/resource/municipio/colmenarejo,https://www.wikidata.org/wiki/Q1646220,40.56101,-4.016842,UC3M-63bbe2997a2fa31fe156e8fa26c5ce03,1959,UC3M-b1ecce5bac20458da56210f4cabababd,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,12,Servicio Activo,UC3M-d42d73d88ba445166a4457c2e9149258,false,UC3M-a97a88f4fc70c3a43f8bb9ec759ef0c4,Uno,,,,,,,,,,,,,,,,,,,1992,1992,false,UC3M-f2ed735f0057ff303edc07434303d6d1,Departamento,Biblioteconomia Y Documentacion,UC3M-b7b879f212a9cb7e4766bf16e8f869fd,,,1,0,0,UC3M-dcac28c06d21820f17a6fa3fe7b207a6,0,UC3M-6400a17f8d8445e8f8937d9ac251c4eb,true
