cod_universidad,des_universidad,URI_universidad,wikidata_universidad,anio,des_genero,cod_unidad_responsable,des_unidad_responsable,id_empleado_b2,cod_pais_nacionalidad,des_pais_nacionalidad,URI_pais_nacionalidad,wikidata_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,URI_continente_nacionalidad,wikidata_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,URI_agregacion_paises_nacionalidad,wikidata_agregacion_paises_nacionalidad,id_empleado_b3,cod_comunidad_residencia,des_comunidad_residencia,URI_comunidad_residencia,wikidata_comunidad_residencia,cod_provincia_residencia,des_provincia_residencia,URI_provincia_residencia,wikidata_provincia_residencia,cod_municipio_residencia,des_municipio_residencia,URI_municipio_residencia,wikidata_municipio_residencia,lat_municipio_residencia,lon_municipio_residencia,id_empleado_b4,anio_nacimiento,id_empleado_b5,des_tipo_personal,des_categoria_cuerpo_escala,des_tipo_contrato,des_dedicacion,num_horas_semanales_tiempo_parcial,des_situacion_administrativa,id_empleado_b6,ind_cargo_remunerado,id_empleado_b7,des_cuantia_titulo_doctorado,cod_pais_doctorado,des_pais_doctorado,URI_pais_doctorado,wikidata_pais_doctorado,lat_pais_doctorado,lon_pais_doctorado,cod_continente_doctorado,des_continente_doctorado,URI_continente_doctorado,wikidata_continente_doctorado,cod_agregacion_paises_doctorado,des_agregacion_paises_doctorado,URI_agregacion_paises_doctorado,wikidata_agregacion_paises_doctorado,cod_universidad_doctorado,des_universidad_doctorado,URI_universidad_doctorado,wikidata_universidad_doctorado,anio_lectura_tesis,anio_expedicion_titulo_doctor,ind_mencion_europea,id_empleado_b8,des_tipo_unidad_responsable,des_area_conocimiento,id_empleado_b9,anio_incorporacion_ap,anio_incorpora_cuerpo_docente,num_trienios,num_quinquenios,num_sexenios,id_empleado_b10,num_tesis,id_empleado_b11,ind_investigador_principal
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-9dddb84e6cdb92271a802530e3ace158,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-2f847d6d7f7f6475d8674e10a9008a89,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28066,Grinon,http://www.semanticweb.org/universidata/resource/municipio/grinon,https://www.wikidata.org/wiki/Q1772237,40.21424,-3.856192,UC3M-f94dac63212afb3cda7159f61f694bc0,1958,UC3M-aa4909b953347abf51bc930206e6230f,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,8,Servicio Activo,UC3M-63a041a4ef94c29de0c74830a953bad6,false,UC3M-1845e2ff6eca548a2fa435b2447e6aee,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,1996,1996,false,UC3M-9256ea081994c251fc125b1d2c3c51d0,Departamento,Derecho Civil,UC3M-573baf76e032609f6ffd8e9858859f9d,,,4,0,0,UC3M-636492ca2401dc2c7b23affb1eefa5a9,0,UC3M-99923c48771a6b36d53296af3b38d204,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-b45738cf3fd13918b7c66e657161de0d,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-f14af88e94a8f6fa66038b79d0d2b648,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-13abe9307733df2ff87b9b28feb3ae4c,1977,UC3M-a415aa14ca2af2077076209a50dffc4e,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,12,Servicio Activo,UC3M-e9ca0f1ce26ea6ae763d23d238683b9b,false,UC3M-f5464603d69e976ed9e0787ef6b0f214,Uno,,,,,,,,,,,,,,,,,,,1988,1989,false,UC3M-d06d5d51667f7f23fe0abbd84a6cb132,Departamento,,UC3M-92cec635673c349812489076162d0b26,1978,1993,12,6,4,UC3M-bb4d0fd82882d97efbb1d89d59162062,0,UC3M-9dca131d68ece47fe36c4f213a584a57,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-367d4156129d596dfc2f0bb75a7051c8,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-111ed1b14a0c8e60bd691964210c7a2e,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-ee571fed59b31409fac61d6a83c7d8aa,1979,UC3M-81c145b28b16788faf404aa24054e9b5,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,10,Servicio Activo,UC3M-15b5abb08ded8a9d5ad54bce4058b7d9,false,UC3M-fe3c553e6ff162c526a1d2b7c1df4013,No,,,,,,,,,,,,,,,,,,,,,,UC3M-ff8f099f517794111ac615e553657fd2,Departamento,Derecho Civil,UC3M-34f321684b8c2d1c03c5f8a76660ecfb,1995,2002,9,5,3,UC3M-fcd7616b203b07132cbfdd6d126c77b2,0,UC3M-2a5c3021901c45050f7752b1a54bb02d,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-53901a24232c3bfb77d01dc77ca13938,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-9896bdb6e368b463b94fc19e07bc9fa4,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-6d0f1de0d554d658d810b9bab310081e,1967,UC3M-c2d241828daa7530a519c13b2ca84e0b,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-f587562a26821bd315b6c8b0f9b0bf73,false,UC3M-686f3a73c844ba8f2dce56910a69c635,Uno,,,,,,,,,,,,,,,,,,,1997,1997,false,UC3M-f5e386e0bf52c70113482add2fb180c9,Departamento,,UC3M-62496a8ea6af1fbdf84e094d1fd5d14c,1999,2011,6,3,2,UC3M-9e6b7b9675892fc15d424ef6392fbec6,0,UC3M-bbe3d04e14d30eaea811d70e3f93bf0d,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-053d3619612c3f9d5945e53ec43455a1,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-8dd6ccbcff5ea1b4015442fa68c7b4d6,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28074,Leganes,http://www.semanticweb.org/universidata/resource/municipio/leganes,https://www.wikidata.org/wiki/Q77433,40.32642,-3.758988,UC3M-6a3b7db3b7f17c75afc24c5bff453006,1955,UC3M-1e6b32edeb3e4327556f51417ee6c597,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,8,Servicio Activo,UC3M-90d1a8018b3a1983be72628a6333e812,false,UC3M-185774c6da4258157773805158ed954b,No,,,,,,,,,,,,,,,,,,,,,,UC3M-138aafd95d52310f3d18b7c5c89dd913,Departamento,,UC3M-e6da8e6afb9dd4e75ae545c312fb44b4,,,0,0,0,UC3M-8152a3d0a096b22111f4cce66b7f89a6,1,UC3M-dbd287f93b5c7a0ea5d467a4002a39ef,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-bcf74534f75d1cbd4967eadd71d0be12,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-638eb066ff3566ec692eed345932d119,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-b2daeed1bb4d674f9d6a9e870f88a2ee,1974,UC3M-626ed9f7e02b23ea283ade9e4fc35d57,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,8,Servicio Activo,UC3M-d543fa5fcc3723f837baca968e8c6b77,false,UC3M-268374c390c9624e14eb21822aa32bae,No,,,,,,,,,,,,,,,,,,,,,,UC3M-fb152eeae19d6d29c92a6f4e9fead710,Departamento,,UC3M-f76661b350ecf75cc9d85b5c2a47872c,1983,1989,11,6,3,UC3M-5d69032947e12d095bf4e89323f8144d,0,UC3M-857d6d294c45b146d225a46f6fc350f7,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-2bd23d6e294f4dd1c43ad510d82527df,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-c86d263c977a5a83388e71aa592b2351,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28134,San Sebastian De Los Reyes,http://www.semanticweb.org/universidata/resource/municipio/san-sebastian-de-los-reyes,https://www.wikidata.org/wiki/Q484717,40.54751,-3.626394,UC3M-9daf5ca7e783d9eff049a52cea81bb39,1980,UC3M-a8c2da4fc1e2439b0db40a8c7261582f,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,8,Servicio Activo,UC3M-6e47b0ac97327025193969e459c432f6,false,UC3M-5dcd61ab660d638353f25d252058789a,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2000,2000,false,UC3M-9fa4ea89e8f95ae9a1ccffc6a2d82848,Departamento,Derecho Mercantil,UC3M-5d518ef9693d65704cb95265b4810067,,,0,0,0,UC3M-d4471b0ebe4dd0005a8494676b352706,0,UC3M-40f5ffad0bc448eec8531b01bfbcebe9,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-df0246381aefa60550f0677e1910da51,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-c2dce845824fa46179ff089d4d364f9a,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28127,Rozas De Madrid Las,http://www.semanticweb.org/universidata/resource/municipio/rozas-de-madrid-las,https://www.wikidata.org/wiki/Q592747,40.49286,-3.875462,UC3M-8e3ba1b6d8bb40b4cac3f5bd2df7cf8e,1957,UC3M-bcacbb43d9de0849d22e82df04d8cacc,Personal Laboral,Profesor Asociado,Contrato De Duracion Determinada,Dedicacion A Tiempo Parcial,8,Servicio Activo,UC3M-2ae6897e2dc61294e2cfd80edb4b0707,false,UC3M-98d7f5be9ce489fdd4c049d4919550aa,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2012,2012,false,UC3M-076d86e9e931ec914d81e2605a3f17e4,Departamento,Derecho Mercantil,UC3M-53584ae184152007923302e98aa59025,,,6,0,0,UC3M-36950d4e9b78943bdecd58f741b965c0,0,UC3M-cc5d2bed7d0bf954b7ed1bf800193f71,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-b76b4eab9f46f4791681dc4d8ccd097e,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-7990aee028effbdaad9267862745aa51,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28046,Collado Mediano,http://www.semanticweb.org/universidata/resource/municipio/collado-mediano,https://www.wikidata.org/wiki/Q1751903,40.69389,-4.023123,UC3M-6ee40c4c42b42cd51669db5f31765f69,1975,UC3M-78ac307bc99c43b1192bcd3db84d0a33,Funcionario De Carrera,Catedratico De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-5e6916fa51aab8b3978742535d7a65dd,false,UC3M-2ca8320a27f863eb7640cb70fe58137f,Uno,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2003,2004,false,UC3M-de0db14c9a4f41bb65652327fbd7ec6b,Departamento,Derecho Civil,UC3M-37d01c696ed6f2d3deb71149f506b05a,1993,2007,8,4,2,UC3M-6425889128a23f2f886fb420ca10e9fb,0,UC3M-f8c7f5a9c1a7010e5fd818b8d4ce0685,false
036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,2017,Hombre,55001924,Departamento De Derecho Privado,UC3M-4a8faf82a5bc1698cd212deeb5072ab8,724,Espana,http://www.semanticweb.org/universidata/resource/pais/espana,https://www.wikidata.org/wiki/Q29,40.463667,-3.74922,150,Europa,http://www.semanticweb.org/universidata/resource/continente/europa,https://www.wikidata.org/wiki/Q46,039,Europa Meridional,http://www.semanticweb.org/universidata/resource/agregacion-paises/europa-meridional,https://www.wikidata.org/wiki/Q27449,UC3M-e64128d46543e80c64a07d675c1b24ef,13,Madrid,http://www.semanticweb.org/universidata/resource/comunidad-autonoma/madrid,https://www.wikidata.org/wiki/Q5756,28,Madrid,http://www.semanticweb.org/universidata/resource/provincia/madrid,https://www.wikidata.org/wiki/Q24004405,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,40.41669,-3.700346,UC3M-31d0860d4dfba6c9d438c9d444d3fc3b,1962,UC3M-e899d1c21eeb2447ea4ac67c2c8e595c,Funcionario De Carrera,Profesor Titular De Universidad,Personal Funcionario\personal Eventual,Dedicacion A Tiempo Completo,,Servicio Activo,UC3M-2a36f34f479ff381cd64658da038cd4f,false,UC3M-f4ccd36f86361afa0528e616c85aaea4,No,,,,,,,,,,,,,,,,,,,,,,UC3M-74934c4c023881f1cec5435c9eb2040b,Departamento,Derecho Mercantil,UC3M-525fe3c3cad8702f68fc3aa0a75eeefe,1985,1990,10,6,3,UC3M-50c3e7989b26246064f81e5d67935053,0,UC3M-8f42260ada77eb1d792a7a4fe35528dd,false
