"curso_academico","cod_universidad","des_universidad","cod_tipo_estudio","des_tipo_estudio","cod_tipo_unidad_responsable","des_tipo_unidad_responsable","cod_unidad_responsable","des_unidad_responsable","cod_titulacion","des_titulacion","cod_rama","des_rama","cod_interuniversitario","des_interuniversitario","cod_rol_coordinacion","des_rol_coordinacion","cod_impartido","des_impartido","anio_inicio","cod_situacion_actual","des_situacion_actual","cod_grado_presencialidad","des_grado_presencialidad","cod_idioma_extranjero","des_idioma_extranjero","precio_credito_1","precio_credito_2","precio_credito_3","precio_credito_4","precio_credito_5","precio_tutela","num_creditos_necesarios","num_creditos_ofertados"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47007941","Escuela de Ingenierías Industriales","2502323","Grado en Ingeniería Química","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,01","41,59","90,10","124,76",,,"240,00","271,50"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005681","Facultad de Filosofia  y Letras","2501415","Grado en Español: Lengua y Literatura","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","12,94","25,61","55,49","76,83",,,"240,00","336,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47007941","Escuela de Ingenierías Industriales","2502315","Grado en Ingeniería Eléctrica","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,01","41,59","90,10","124,76",,,"240,00","267,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005671","Facultad de Derecho","2501497","Grado en Derecho","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","12,94","25,61","55,49","76,83",,,"240,00","282,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","42003232","Facultad de Traducción e Interpretación","2501419","Grado en Traducción e Interpretación","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","678,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005681","Facultad de Filosofia  y Letras","2501686","Grado en Filosofía","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","12,94","25,61","55,49","76,83",,,"240,00","300,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005681","Facultad de Filosofia  y Letras","2501534","Grado en Periodismo","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","12,94","25,61","55,49","76,83",,,"240,00","264,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47008141","Facultad de Comercio de Valladolid","2501310","Grado en Comercio","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","14,05","27,81","60,25","83,42",,,"240,00","354,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","40005328","Escuela de Ingeniería Informática de Segovia","2500978","Grado en Ingeniería Informática de Servicios y Aplicaciones","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","21,01","41,59","90,10","124,76",,,"240,00","282,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","42004111","Facultad de Educación de Soria","2500465","Grado en Educación Primaria","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","498,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","40005316","Facultad de Educación de Segovia","2500465","Grado en Educación Primaria","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","408,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","34004031","Facultad de Educación de Palencia","2500465","Grado en Educación Primaria","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","396,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005632","Facultad de Educación y Trabajo Social","2500465","Grado en Educación Primaria","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","642,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","34004031","Facultad de Educación de Palencia","2500463","Grado en Educación Social","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","14,05","27,81","60,25","83,42",,,"240,00","294,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005632","Facultad de Educación y Trabajo Social","2500463","Grado en Educación Social","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","14,05","27,81","60,25","83,42",,,"240,00","300,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","42004111","Facultad de Educación de Soria","2500464","Grado en Educación Infantil","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","348,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","40005316","Facultad de Educación de Segovia","2500464","Grado en Educación Infantil","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","360,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","34004031","Facultad de Educación de Palencia","2500464","Grado en Educación Infantil","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","378,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005632","Facultad de Educación y Trabajo Social","2500464","Grado en Educación Infantil","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","15,22","30,11","65,24","90,33",,,"240,00","354,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005681","Facultad de Filosofia  y Letras","2500770","Grado en Historia y Ciencias de la Música","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","14,05","27,81","60,25","83,42",,,"240,00","288,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005681","Facultad de Filosofia  y Letras","2500769","Grado en Geografia y Ordenación del Territorio","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","12,94","25,61","55,49","76,83",,,"240,00","264,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005668","Facultad de Ciencias","2500998","Grado en Matemáticas","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","14,05","27,81","60,25","83,42",,,"240,00","288,00"
"2019-20","019","Universidad de Valladolid","G","Grado","1","Centro","47005681","Facultad de Filosofia  y Letras","2501418","Grado en Historia del Arte","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","12,94","25,61","55,49","76,83",,,"240,00","378,00"
