curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001490,Departamento De Ecologia,https://www.wikidata.org/wiki/Q60778574,df00943c95bab06c6ec305f3df3e9a4d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-df00943c95bab06c6ec305f3df3e9a4d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001512,Departamento De Estudios Arabes E Islamicos Y Estudios Orientales,https://www.wikidata.org/wiki/Q60778888,24e50ec5793080206d01fc606ba2ed47,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-24e50ec5793080206d01fc606ba2ed47,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001515,Departamento De Fisiologia,https://www.wikidata.org/wiki/Q60779289,d9e8f0def2dd7dbfff2150684ffd31f6,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-d9e8f0def2dd7dbfff2150684ffd31f6,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02302,Medicina,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001521,Departamento De Obstetricia Y Ginecologia,https://www.wikidata.org/wiki/Q60780026,7c22fa588bf478d94abf3486e8926850,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-7c22fa588bf478d94abf3486e8926850,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02302,Medicina,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001528,Departamento De Didactica Y Teoria De La Educacion,https://www.wikidata.org/wiki/Q60778545,618b99de6e55a037df0cda1feb0f55cf,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-618b99de6e55a037df0cda1feb0f55cf,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001532,Departamento De Filologia Inglesa,https://www.wikidata.org/wiki/Q60779047,a3284987d12de2e31fcac886c49b00a1,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-a3284987d12de2e31fcac886c49b00a1,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001543,,,7778e89c7a4f5d48e9dff27e384623b6,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-7778e89c7a4f5d48e9dff27e384623b6,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001554,Departamento De Filologias Y Su Didactica,https://www.wikidata.org/wiki/Q60779099,8947d1b9e2886748dad7f9f68e604ccf,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-8947d1b9e2886748dad7f9f68e604ccf,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55004165,Departamento De Ingenieria Quimica,,8b64812aa30e2f3726276be9206cffde,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-8b64812aa30e2f3726276be9206cffde,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2018-04-01
2018-19,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001484,Departamento De Quimica,https://www.wikidata.org/wiki/Q60780180,238fe58590bf0a6b2b2c4f60a03cdd7d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-238fe58590bf0a6b2b2c4f60a03cdd7d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
