curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001490,Departamento De Ecologia,https://www.wikidata.org/wiki/Q60778574,f4fc34712b44e965ae07bb8e7cbce78c,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-f4fc34712b44e965ae07bb8e7cbce78c,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001512,Departamento De Estudios Arabes E Islamicos Y Estudios Orientales,https://www.wikidata.org/wiki/Q60778888,4c7f4f691bd889f6fde9bfc2d43c49c6,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-4c7f4f691bd889f6fde9bfc2d43c49c6,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001515,Departamento De Fisiologia,https://www.wikidata.org/wiki/Q60779289,e6659e122acfa2b6fe2abff3fdcc3afb,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-e6659e122acfa2b6fe2abff3fdcc3afb,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02302,Medicina,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001521,Departamento De Obstetricia Y Ginecologia,https://www.wikidata.org/wiki/Q60780026,2ab8558355a13d6cda161cdc519a723d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-2ab8558355a13d6cda161cdc519a723d,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02302,Medicina,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001528,Departamento De Didactica Y Teoria De La Educacion,https://www.wikidata.org/wiki/Q60778545,5852b9ec0ec4c2661b35035bc8713549,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-5852b9ec0ec4c2661b35035bc8713549,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001532,Departamento De Filologia Inglesa,https://www.wikidata.org/wiki/Q60779047,9a0fb1fefb0d7578b0be6f5b4896cd92,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-9a0fb1fefb0d7578b0be6f5b4896cd92,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001543,,,e1bfca3b6db4e2eaaaf2743f82b47126,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-e1bfca3b6db4e2eaaaf2743f82b47126,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001554,Departamento De Filologias Y Su Didactica,https://www.wikidata.org/wiki/Q60779099,e7af7d982e8c6c351a5c2b6a576bedc5,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-e7af7d982e8c6c351a5c2b6a576bedc5,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001484,Departamento De Quimica,https://www.wikidata.org/wiki/Q60780180,840a02b4cea273421ccd12692018880e,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-840a02b4cea273421ccd12692018880e,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
2017-18,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,55001510,Departamento De Filologia Espanola,https://www.wikidata.org/wiki/Q60779004,676590c07ad61820b5d7847e6533e528,http://www.semanticweb.org/universidata/resource/muestra-departamento/UAM-676590c07ad61820b5d7847e6533e528,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Activo,2013-06-01
