id_muestra_centro,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_centro,des_centro,wikidata_centro,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_tipo_centro,des_naturaleza_centro,des_situacion_centro,fecha_desde_situacion_centro,latitude,longitude
2c4e6db2084b0450f0ea95dae70a683a,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28048361,Escuela Superior De Ciencias Experimentales Y Tecnologia,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,1997-01-01,40.337316,-3.87448
4dd537ab1c95f445d6a16f359465103a,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28048373,Facultad De Ciencias De La Salud,,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Centro Propio,Publico,Activo,1996-12-01,40.347141,-3.846083
e8b6a649faf47d30821e71bed0d52058,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28049225,Facultad De Ciencias Juridicas Y Sociales,https://www.wikidata.org/wiki/Q17295517,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Centro Propio,Publico,Activo,1998-07-01,40.407037,-3.61001
b1716eee8e0b04807bdbf79163e24d01,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28049699,Escuela Superior De Gestion Empresarial Y Marketing (esic),,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,05605,Campus Del Centro Escuela Superior De Gestion Empresarial Y Marketing (esic),Centro Adscrito,Privado,Activo,2000-01-01,40.437387,-3.800805
0d0ea4828e2fcd53dc11d4860671a424,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051414,Escuela Superior Eserp,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05606,Campus Del Centro Escuela Superior Eserp Fundacion Universitaria,Centro Adscrito,Privado,Activo,2000-01-01,40.459023,-3.675108
c6b645e4e75edc8883d578c921feb321,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051499,Escuela Superior De Ciencias Experimentales Y Tecnologia. Campus De Madrid,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Centro Propio,Publico,Activo,2011-05-01,40.406278,-3.610585
c4479380df0edae03365622929d4bed5,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051505,Facultad De Ciencias Juridicas Y Sociales. Campus Alcorcon,,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Centro Propio,Publico,Activo,2011-05-01,40.34696,-3.846117
d02ffc45f3fffcc091aa79aeb1530142,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051517,Facultad De Ciencias Juridicas Y Sociales. Campus Fuenlabrada,,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,05602,Fuenlabrada,Centro Propio,Publico,Activo,2011-05-01,40.283564,-3.821521
ddc51d6671921c6d40bdabe0551e70f5,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051529,Facultad De Ciencias Juridicas Y Sociales. Campus Mostoles,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,2011-05-01,40.336008,-3.876947
63d5c513415edaf60dcaa74904bdf2a5,2017-18,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051581,Facultad De Ciencias De La Comunicacion,https://www.wikidata.org/wiki/Q63182851,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,05602,Fuenlabrada,Centro Propio,Publico,Activo,1998-10-01,40.282316,-3.819309
