id_muestra_centro,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_centro,des_centro,wikidata_centro,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_tipo_centro,des_naturaleza_centro,des_situacion_centro,fecha_desde_situacion_centro,latitude,longitude
1962d7e265ecbc2f91af53a678714a28,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28048361,Escuela Superior De Ciencias Experimentales Y Tecnologia,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,1997-01-01,40.337316,-3.87448
dd3a88bac0ea3a6d75b455f3b9f7e9d2,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28048373,Facultad De Ciencias De La Salud,,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Centro Propio,Publico,Activo,1996-12-01,40.347141,-3.846083
67cb098d2fc4256e6a6f1540ea8ecf77,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28049225,Facultad De Ciencias Juridicas Y Sociales,https://www.wikidata.org/wiki/Q17295517,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Centro Propio,Publico,Activo,1998-07-01,40.407037,-3.61001
0ddaac88e480beeb01c005889408279a,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28049699,Escuela Superior De Gestion Empresarial Y Marketing (esic),,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,05605,Campus Del Centro Escuela Superior De Gestion Empresarial Y Marketing (esic),Centro Adscrito,Privado,Activo,2000-01-01,40.437387,-3.800805
89e0d7696e9364fa68670abd0e268550,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051414,Escuela Superior Eserp,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05606,Campus Del Centro Escuela Superior Eserp Fundacion Universitaria,Centro Adscrito,Privado,Activo,2000-01-01,40.459023,-3.675108
b267aa8be20a29af873dde727f36cd90,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051499,Escuela Superior De Ciencias Experimentales Y Tecnologia. Campus De Madrid,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Centro Propio,Publico,Activo,2011-05-01,40.406278,-3.610585
a2a9417652cd4b1d45f349e31b84aee4,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051505,Facultad De Ciencias Juridicas Y Sociales. Campus Alcorcon,,28007,Alcorcon,http://www.semanticweb.org/universidata/resource/municipio/alcorcon,https://www.wikidata.org/wiki/Q10372,05601,Alcorcon,Centro Propio,Publico,Activo,2011-05-01,40.34696,-3.846117
10f37833c692948d314ef8bb72fb62fc,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051517,Facultad De Ciencias Juridicas Y Sociales. Campus Fuenlabrada,,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,05602,Fuenlabrada,Centro Propio,Publico,Activo,2011-05-01,40.283564,-3.821521
1cf12a87d33639916efdc7390a3141a2,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051529,Facultad De Ciencias Juridicas Y Sociales. Campus Mostoles,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,2011-05-01,40.336008,-3.876947
2d84e0958a74a45c4a60d08d801e0eb0,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051581,Facultad De Ciencias De La Comunicacion,https://www.wikidata.org/wiki/Q63182851,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,05602,Fuenlabrada,Centro Propio,Publico,Activo,1998-10-01,40.282316,-3.819309
6cd2af39a66773074aabae0e87ae3ed2,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051591,Escuela Tecnica Superior De Ingenieria De Telecomunicaciones,,28058,Fuenlabrada,http://www.semanticweb.org/universidata/resource/municipio/fuenlabrada,https://www.wikidata.org/wiki/Q54902,05602,Fuenlabrada,Centro Propio,Publico,Activo,2009-01-01,40.282316,-3.819309
c2a68f158a28e602640c61f12e788726,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051621,Facultad De Ciencias De La Comunicacion. Campus De Madrid,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Centro Propio,Publico,Activo,2011-05-01,40.406133,-3.610612
83dc67ecb6c3319a3fcac96a9684def2,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051694,Escuela Superior De Ingenieria Informatica,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,2005-11-01,40.336518,-3.876713
5f58ae656c5f5a0235cbee9add4770b5,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28051840,Escuela Tecnica Superior De Ingenieria Informatica. Campus De Madrid,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05604,Madrid,Centro Propio,Publico,Activo,2011-05-01,40.405941,-3.6107
c0c2c0df9fda0225c89e6afb5442df27,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053101,Unidad De Postgrado,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,2011-06-01,40.337685,-3.874284
a11a2876769ee1e053ae3f0a7239fb07,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053150,Escuela Universitaria De Artes Y Espectaculos Tai,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05612,Campus Del Centro Escuela De Artes Tai,Centro Adscrito,Privado,Activo,2011-06-01,40.421594,-3.689033
b1b947bd0a4a39864ae70601e411ad9e,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053186,Escuela Internacional De Doctorado,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,2011-12-01,40.337756,-3.873493
74d4fb71dfcd8685dd62073998de83e7,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053824,Centro Universitario Gestion Ieb Global,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05609,Campus Del Centro Centro Universitario Gestion Ieb Global,Centro Adscrito,Privado,Activo,2014-03-01,40.418703,-3.690795
58fa799040dc62b2c7029ea2677da187,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053851,Facultado De Ciencias Juridicas Y Sociales. Campus De Aranjuez,,28013,Aranjuez,http://www.semanticweb.org/universidata/resource/municipio/aranjuez,https://www.wikidata.org/wiki/Q486792,05611,Aranjuez,Centro Propio,Publico,Activo,2014-09-01,40.03371,-3.59396
7984be16f97e5a48681e04e97b9290af,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053861,Facultad De Ciencias De La Comunicacion. Campus De Aranjuez,,28013,Aranjuez,http://www.semanticweb.org/universidata/resource/municipio/aranjuez,https://www.wikidata.org/wiki/Q486792,05611,Aranjuez,Centro Propio,Publico,Activo,2014-09-01,40.03371,-3.59396
baa1116451e59a3642ef1cb89cf2cec1,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053897,Centro De Educacion Superior Cedeu,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05613,Campus Del Centro Centro De Educacion Superior Cedeu,Centro Adscrito,Privado,Activo,2014-09-01,40.434571,-3.673164
0c6ef3e967ecb645173c0e27d1158896,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28053952,Centro De Educacion Superior Sergio Arboleda,,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,05614,Campus Del Centro Centro De Educacion Superior Sergio Arboleda,Centro Adscrito,Privado,Inactivo,2015-05-01,40.447316,-3.807209
34dc61ceaca78ee26802ed44eafe7f19,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28054002,Centro De Educacion Superior Eae Madrid,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,05615,Campus Del Centro Centro De Educacion Superior Eae Madrid,Centro Adscrito,Privado,Activo,2015-06-01,40.443978,-3.683599
b07f08cd969a53a4685f24bff988311f,2018-19,056,Universidad Rey Juan Carlos,http://www.semanticweb.org/universidata/resource/universidad/universidad-rey-juan-carlos,https://www.wikidata.org/wiki/Q2000629,28054221,Escuela De Masteres Oficiales,,28092,Mostoles,http://www.semanticweb.org/universidata/resource/municipio/mostoles,https://www.wikidata.org/wiki/Q187826,05603,Mostoles,Centro Propio,Publico,Activo,2015-12-01,40.335434,-3.876929
