id_muestra_centro,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_centro,des_centro,wikidata_centro,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_tipo_centro,des_naturaleza_centro,des_situacion_centro,fecha_desde_situacion_centro,latitude,longitude
c39c7b14fec758125b1a70d3ecc750ef,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28029044,Facultad De Psicologia,https://www.wikidata.org/wiki/Q20019004,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Centro Propio,Publico,Activo,1900-01-01,40.432276,-3.793079
b20e39514c4a7423032d62785b38b9e2,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027710,Facultad De Filologia,https://www.wikidata.org/wiki/Q20014985,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.448791,-3.730503
89b14008cf7df760e13a4b351c0ce20c,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027761,Facultad De Filosofia,https://www.wikidata.org/wiki/Q20014986,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.448740,-3.729855
2fa9a48cc34ecf95672573a70e925aca,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027746,Facultad De Geografia E Historia,https://www.wikidata.org/wiki/Q5854921,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.449233,-3.734676
e08ea5c0b8a4dc325b24c44c183ef09b,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28043119,Facultad De Educacion,https://www.wikidata.org/wiki/Q20014981,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.450616,-3.717734
6f0c1e7451547d08f8dd86ff8981fa49,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027837,Facultad De Ciencias Quimicas,https://www.wikidata.org/wiki/Q18644149,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.450837,-3.724082
67e59f3f8b88765b4606af0e435ed689,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027758,Facultad De Ciencias Fisicas,https://www.wikidata.org/wiki/Q5854676,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.450891,-3.726098
54afe0cbb349d71a031784e30376e790,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027849,Facultad De Ciencias Matematicas,https://www.wikidata.org/wiki/Q5854708,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.449506,-3.725849
7eac61d40e715e393164a6d4ef99f6ab,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28042899,Facultad De Informatica,https://www.wikidata.org/wiki/Q5854949,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.452815,-3.733511
5e40f1b1e10c5edde36c41bbea9e8c5a,2017-18,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027722,Facultad De Ciencias Biologicas,https://www.wikidata.org/wiki/Q5854610,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.448944,-3.726835
