curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001215,"Anatomia Patologica, Microbiologia, Medicina Preventiva Y Salud Publica, Medicina Legal Y Forense",https://www.wikidata.org/wiki/Q60777838,fc74966e9f5430b90435fe51846804e0,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-fc74966e9f5430b90435fe51846804e0,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001269,Teoria De La Arquitectura Y Proyectos Arquitectonicos,https://www.wikidata.org/wiki/Q60780288,75c66aed4ddeafce934a73e455a932d4,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-75c66aed4ddeafce934a73e455a932d4,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001268,Tecnologia Electronica,https://www.wikidata.org/wiki/Q60780278,cf5a6dd2fa6f67ecfab98fca44cb1985,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-cf5a6dd2fa6f67ecfab98fca44cb1985,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001251,Ingenieria Electrica,https://www.wikidata.org/wiki/Q60779601,07af6d2dd9999de29457ebe6e6476765,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-07af6d2dd9999de29457ebe6e6476765,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001250,Ingenieria De Sistemas Y Automatica,https://www.wikidata.org/wiki/Q60779577,d5c9149b7abaf7471a74072cf35f9e71,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-d5c9149b7abaf7471a74072cf35f9e71,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001235,Filologia Clasica,https://www.wikidata.org/wiki/Q60778987,b4b2baac5bcfd7a3d3e71e1840898377,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-b4b2baac5bcfd7a3d3e71e1840898377,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001233,Enfermeria,,b87b42c0927c45633fa9c4f364dbf88d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-b87b42c0927c45633fa9c4f364dbf88d,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001225,Derecho Penal E Historia Y Teoria Del Derecho,https://www.wikidata.org/wiki/Q60778361,a389c8a705ea23665098f13fd75c8ce0,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-a389c8a705ea23665098f13fd75c8ce0,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001224,"Derecho Mercantil, Del Trabajo E Internacional Privado",https://www.wikidata.org/wiki/Q60778353,786f9392643cb3135cf9710656f626c0,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-786f9392643cb3135cf9710656f626c0,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001218,Bioquimica Y Biologia Molecular Y Fisiologia,https://www.wikidata.org/wiki/Q60777897,255ddbb3a21d1028874ee66cc8b48de9,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-255ddbb3a21d1028874ee66cc8b48de9,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001216,Anatomia Y Radiologia,https://www.wikidata.org/wiki/Q60777844,ac62325584216365efb8157dbc155f80,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-ac62325584216365efb8157dbc155f80,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55003329,"Algebra, Analisis Matematico, Geometria Y Topologia",https://www.wikidata.org/wiki/Q60777803,71f6291868fbc2203a88c918c98edb77,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-71f6291868fbc2203a88c918c98edb77,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2012-10-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001257,"Medicina, Dermatologia Y Toxicologia",https://www.wikidata.org/wiki/Q60779944,4efa447b97076647c576f62d91ef685e,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-4efa447b97076647c576f62d91ef685e,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001253,Ingenieria Quimica Y Tecnologia Del Medio Ambiente,https://www.wikidata.org/wiki/Q60779729,58fcb89c837c7a283b3ef46388c0a811,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-58fcb89c837c7a283b3ef46388c0a811,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001244,Historia Antigua Y Medieval,https://www.wikidata.org/wiki/Q60779414,c7192224dd317c88178dc8536bbc3b5e,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-c7192224dd317c88178dc8536bbc3b5e,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2017-18,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001237,Filologia Inglesa,https://www.wikidata.org/wiki/Q60779045,eccebb1cbb0df2ed82ffeff3caee6c36,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-eccebb1cbb0df2ed82ffeff3caee6c36,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
