curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001251,Ingenieria Electrica,https://www.wikidata.org/wiki/Q60779601,307cb29e0906c95cb3bd33dae81accb4,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-307cb29e0906c95cb3bd33dae81accb4,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001250,Ingenieria De Sistemas Y Automatica,https://www.wikidata.org/wiki/Q60779577,55903cb7fa145636e7b95f9d123f72ef,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-55903cb7fa145636e7b95f9d123f72ef,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001235,Filologia Clasica,https://www.wikidata.org/wiki/Q60778987,0c9100201f5ae6420192ec6fd6375d0b,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-0c9100201f5ae6420192ec6fd6375d0b,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001233,Enfermeria,,9cdd6c01e9f093be620812ed0d66d3ed,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-9cdd6c01e9f093be620812ed0d66d3ed,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001225,Derecho Penal E Historia Y Teoria Del Derecho,https://www.wikidata.org/wiki/Q60778361,8f00e2ebc7bfae809d8c309d4aa6ff5b,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-8f00e2ebc7bfae809d8c309d4aa6ff5b,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001224,"Derecho Mercantil, Del Trabajo E Internacional Privado",https://www.wikidata.org/wiki/Q60778353,e6c2aafbdadde95e07f0639c7f3dc120,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-e6c2aafbdadde95e07f0639c7f3dc120,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001215,"Anatomia Patologica, Microbiologia, Medicina Preventiva Y Salud Publica, Medicina Legal Y Forense",https://www.wikidata.org/wiki/Q60777838,61a06366b736adc86cd774958cec995b,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-61a06366b736adc86cd774958cec995b,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001269,Teoria De La Arquitectura Y Proyectos Arquitectonicos,https://www.wikidata.org/wiki/Q60780288,4026965d8d0ff24a14054588c53acb50,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-4026965d8d0ff24a14054588c53acb50,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001268,Tecnologia Electronica,https://www.wikidata.org/wiki/Q60780278,8b9a9c11908b4bd16c46765ca19ab935,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-8b9a9c11908b4bd16c46765ca19ab935,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001257,"Medicina, Dermatologia Y Toxicologia",https://www.wikidata.org/wiki/Q60779944,f4112bfe2af20ce4f50ba935589ac4a1,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-f4112bfe2af20ce4f50ba935589ac4a1,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001253,Ingenieria Quimica Y Tecnologia Del Medio Ambiente,https://www.wikidata.org/wiki/Q60779729,94911bef9557e1717893f4990dc881ae,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-94911bef9557e1717893f4990dc881ae,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001244,Historia Antigua Y Medieval,https://www.wikidata.org/wiki/Q60779414,9c6669125ef96b923748cdf8a37597dd,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-9c6669125ef96b923748cdf8a37597dd,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001237,Filologia Inglesa,https://www.wikidata.org/wiki/Q60779045,8056c3a5902ff19516c51785fe165b57,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-8056c3a5902ff19516c51785fe165b57,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001231,Economia Financiera Y Contabilidad,https://www.wikidata.org/wiki/Q60778672,6a3948afb7544b1c09d7a74be5aeac84,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-6a3948afb7544b1c09d7a74be5aeac84,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001223,"Derecho Constitucional, Procesal Y Eclesiastico Del Estado",https://www.wikidata.org/wiki/Q60778263,c34192abdb918facabf8c4244475a8e5,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-c34192abdb918facabf8c4244475a8e5,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2018-19,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001218,Bioquimica Y Biologia Molecular Y Fisiologia,https://www.wikidata.org/wiki/Q60777897,7a4dc9087618dec8e4825938a9ce537d,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-7a4dc9087618dec8e4825938a9ce537d,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
