curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_departamento,des_departamento,wikidata_departamento,id_muestra_departamento,URI_muestra_departamento,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001269,Teoria De La Arquitectura Y Proyectos Arquitectonicos,https://www.wikidata.org/wiki/Q60780288,06d9edeb9cee793928a44f141dce2ed9,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-06d9edeb9cee793928a44f141dce2ed9,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001268,Tecnologia Electronica,https://www.wikidata.org/wiki/Q60780278,8f1bbb925b02648ef6ab37cb0d7e3782,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-8f1bbb925b02648ef6ab37cb0d7e3782,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001215,"Anatomia Patologica, Microbiologia, Medicina Preventiva Y Salud Publica, Medicina Legal Y Forense",https://www.wikidata.org/wiki/Q60777838,87fd14b96b9cc9b348ee216dc5a439f3,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-87fd14b96b9cc9b348ee216dc5a439f3,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001251,Ingenieria Electrica,https://www.wikidata.org/wiki/Q60779601,90c6dd1d55cdce1ebc7031c2c7ca817a,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-90c6dd1d55cdce1ebc7031c2c7ca817a,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001250,Ingenieria De Sistemas Y Automatica,https://www.wikidata.org/wiki/Q60779577,e712b38323c176d60f55c4c05d566c3f,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-e712b38323c176d60f55c4c05d566c3f,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001235,Filologia Clasica,https://www.wikidata.org/wiki/Q60778987,0c1ee572e2f376af9f723dff243d99d3,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-0c1ee572e2f376af9f723dff243d99d3,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001233,Enfermeria,,337bb6d6baf6e942e3ea00b9d8aecdeb,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-337bb6d6baf6e942e3ea00b9d8aecdeb,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001225,Derecho Penal E Historia Y Teoria Del Derecho,https://www.wikidata.org/wiki/Q60778361,2c2fca5d485cad357b0a6a0b6ccf4d31,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-2c2fca5d485cad357b0a6a0b6ccf4d31,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001224,"Derecho Mercantil, Del Trabajo E Internacional Privado",https://www.wikidata.org/wiki/Q60778353,155dbbe5e4358c668cbb7aa11444a970,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-155dbbe5e4358c668cbb7aa11444a970,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55003329,"Algebra, Analisis Matematico, Geometria Y Topologia",https://www.wikidata.org/wiki/Q60777803,ba81ab7acc4220fcd07937dca7667f78,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-ba81ab7acc4220fcd07937dca7667f78,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2012-10-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001257,"Medicina, Dermatologia Y Toxicologia",https://www.wikidata.org/wiki/Q60779944,fddcc3e00800d8fba49cc6da73920b28,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-fddcc3e00800d8fba49cc6da73920b28,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,55001223,"Derecho Constitucional, Procesal Y Eclesiastico Del Estado",https://www.wikidata.org/wiki/Q60778263,f1cc31d3cb0891fd5930c82daf1614b5,http://www.semanticweb.org/universidata/resource/muestra-departamento/UVA-f1cc31d3cb0891fd5930c82daf1614b5,47186,Valladolid,http://www.semanticweb.org/universidata/resource/municipio/valladolid,https://www.wikidata.org/wiki/Q8356,01901,Valladolid,Activo,2004-01-01
