id_muestra_centro,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_centro,des_centro,wikidata_centro,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_tipo_centro,des_naturaleza_centro,des_situacion_centro,fecha_desde_situacion_centro,latitude,longitude
91656896cc51861dfbad237682e18f4d,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,34003211,Escuela Universitaria De Enfermeria Dr. Dacio Crespo De Palencia (adscrita A La Uva),,34120,Palencia,http://www.semanticweb.org/universidata/resource/municipio/palencia,,01902,Palencia,Centro Adscrito,Publico,Activo,1982-09-01,41.99797,-4.51844
43416676fd39a7ce7476af234c619c0e,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,34003361,Escuela Tecnica Superior De Ingenierias Agrarias,,34120,Palencia,http://www.semanticweb.org/universidata/resource/municipio/palencia,,01902,Palencia,Centro Propio,Publico,Activo,1972-09-01,41.98894,-4.51391
f1e971c8cb32f085b77401a4d3cc1efd,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,34003610,Facultad De Ciencias Del Trabajo,https://www.wikidata.org/wiki/Q20014976,34120,Palencia,http://www.semanticweb.org/universidata/resource/municipio/palencia,,01902,Palencia,Centro Propio,Publico,Activo,1975-09-01,41.98627,-4.51661
d810d7162bf5cf0f8907dcd76fcb082a,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,34004031,Facultad De Educacion De Palencia,https://www.wikidata.org/wiki/Q20014890,34120,Palencia,http://www.semanticweb.org/universidata/resource/municipio/palencia,,01902,Palencia,Centro Propio,Publico,Activo,2014-04-01,41.98662,-4.51698
5e6aa28b01684e21df34295894bf571e,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,40004294,"Facultad De Ciencias Sociales, Juridicas Y De La Comunicacion",,40194,Segovia,http://www.semanticweb.org/universidata/resource/municipio/segovia,https://www.wikidata.org/wiki/Q15684,01903,Segovia,Centro Propio,Publico,Activo,1977-09-01,40.94304,-4.11391
b7e6f603d6e3a08d855915ddcdb878c1,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,40005316,Facultad De Educacion De Segovia,,40194,Segovia,http://www.semanticweb.org/universidata/resource/municipio/segovia,https://www.wikidata.org/wiki/Q15684,01903,Segovia,Centro Propio,Publico,Activo,2014-04-01,40.94301,-4.11391
ee97f3820e9106918359e9a1a67525ef,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,40005328,Escuela De Ingenieria Informatica De Segovia,,40194,Segovia,http://www.semanticweb.org/universidata/resource/municipio/segovia,https://www.wikidata.org/wiki/Q15684,01903,Segovia,Centro Propio,Publico,Activo,2014-07-01,40.94283,-4.11402
d731394c41dc3a679188b1188b850f2c,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,42003232,Facultad De Traduccion E Interpretacion,https://www.wikidata.org/wiki/Q20014990,42173,Soria,http://www.semanticweb.org/universidata/resource/municipio/soria,https://www.wikidata.org/wiki/Q12155,01904,Soria,Centro Propio,Publico,Activo,1979-09-01,41.75267,-2.46955
0f86024d2569a0a007e7b517ea1ea1d4,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,42004111,Facultad De Educacion De Soria,https://www.wikidata.org/wiki/Q20014891,42173,Soria,http://www.semanticweb.org/universidata/resource/municipio/soria,https://www.wikidata.org/wiki/Q12155,01904,Soria,Centro Propio,Publico,Activo,2014-07-01,41.75276,-2.47004
565f523ab78cee430952be50928b6613,2019-20,019,Universidad De Valladolid,http://www.semanticweb.org/universidata/resource/universidad/universidad-de-valladolid,https://www.wikidata.org/wiki/Q768224,42004121,Facultad De Ciencias Empresariales Y Del Trabajo De Soria,https://www.wikidata.org/wiki/Q20014984,42173,Soria,http://www.semanticweb.org/universidata/resource/municipio/soria,https://www.wikidata.org/wiki/Q12155,01904,Soria,Centro Propio,Publico,Activo,2015-04-01,41.75247,-2.46965
