id_muestra_centro,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_centro,des_centro,wikidata_centro,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_tipo_centro,des_naturaleza_centro,des_situacion_centro,fecha_desde_situacion_centro,latitude,longitude
e7d944c8a88c8b073c8a301bd074d661,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28027060,Facultad De Ciencias,https://www.wikidata.org/wiki/Q5854574,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Centro Propio,Publico,Activo,2013-06-01,40.545441,-3.695176
e279cb4b9000f4320ca9210b281cc8ca,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28027072,Facultad De Ciencias Economicas Y Empresariales,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Centro Propio,Publico,Activo,2013-06-01,40.544927,-3.696618
b1b55d5b617aa537c06182b7e9c50c8f,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28027084,Facultad De Derecho,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Centro Propio,Publico,Activo,2013-06-01,40.541621,-3.691126
ae72d1ca71d4116bbb049ec24de9c19e,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28027096,Facultad De Filosofia Y Letras,https://www.wikidata.org/wiki/Q3826416,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Centro Propio,Publico,Activo,2013-06-01,40.544302,-3.698460
53fb16887a8d245b3c23569e466f9809,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28027102,Facultad De Medicina,https://www.wikidata.org/wiki/Q5855042,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02302,Medicina,Centro Propio,Publico,Activo,2013-06-01,40.481391,-3.691183
1051ec4152e9110e1cf9f238084f3be4,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28027199,Centro Superior De Estudios Universitarios La Salle,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02303,Campus Del Centro Centro Superior De Estudios Universitarios La Salle,Centro Adscrito,Privado,Activo,2013-06-01,40.466525,-3.782007
76230cc394262cfa1f09ee6ee4354471,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28032304,Escuela Universitaria De Enfermeria Jimenez Diaz,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02306,Campus Del Centro Escuela De Enfermeria De La Fundacion Jimenez Diaz,Centro Adscrito,Privado,Activo,2013-06-01,40.438386,-3.719646
656f87095efb15b752c7edef0a1add47,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28038513,Facultad De Psicologia,https://www.wikidata.org/wiki/Q63203868,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Centro Propio,Publico,Activo,2013-06-01,40.543672,-3.692293
2e8060e23f5ece1fade867a6a2c382bf,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28040571,Escuela Universitaria De Fisioterapia De La Once,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02307,Campus Del Centro Escuela Universitaria De Fisioterapia De La Once,Centro Adscrito,Privado,Activo,2013-06-01,40.493740,-3.707274
8795ec64ad200f35a3efdbe63a45a346,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28044057,Escuela Universitaria De Enfermeria Cruz Roja,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02309,Campus Del Centro Escuela De Enfermeria De La Cruz Roja,Centro Adscrito,Privado,Activo,2013-06-01,40.447294,-3.709629
79e00bfd9c7690edc97d25240339d5c7,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28048397,Escuela Politecnica Superior,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Centro Propio,Publico,Activo,2013-06-01,40.546981,-3.691527
2005c037bf3c12ae8d7007872045141f,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28051271,Facultad De Formacion De Profesorado Y De La Educacion,https://www.wikidata.org/wiki/Q63208550,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Centro Propio,Publico,Activo,2013-06-01,40.544710,-3.698034
1393e147901ff90c3ae2f46bd1700868,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28054233,Escuela De Doctorado,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Escuela De Doctorado,Publico,Activo,2015-09-01,40.543785,-3.698405
8946a09b23e0b379fc249efda4c7bf67,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28050963,Instituto Universitario De Ciencia De Materiales Nicolas Cabrera,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.545523,-3.695199
87abb25939c0f9371e95f86ca45ab0da,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28050835,Instituto De Investigaciones Biomedicas Alberto Sols,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02303,Campus Del Centro Centro Superior De Estudios Universitarios La Salle,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.482902,-3.691793
07b7b47e25110bb0aaa1346986089339,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28050951,Instituto Universitario De Admon. De Empresas,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.544922,-3.696633
438211f0d313e73f840b3984cb3dc929,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28051384,Instituto Universitario De Investigacion Gerontologica Y Metabolica,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02303,Campus Del Centro Centro Superior De Estudios Universitarios La Salle,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.434139,-3.675910
c28bb7abb650fde37b3248f0c3958c6d,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28050938,Instituto De Biologia Molecular,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.550056,-3.690524
5e7fabdf272aa877922aae267596dff9,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28050926,Instituto Universitario De Estudios De La Mujer,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.544876,-3.696604
725ccdab1a62cfa6507c896610173611,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28052650,Centro Universitario Salud Publica,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.481372,-3.691171
b4a858466bf5ed24d081a4e792eef8f2,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28050914,Instituto Universitario De Prediccion Economica Lawrence R. Klein,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.544905,-3.696619
d299408c53e855ec24b21e242b82fd89,2020-21,023,Universidad Autonoma De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-autonoma-de-madrid,https://www.wikidata.org/wiki/Q788091,28050975,Instituto Universitario De Sociologia De Las Nuevas Tecnologias,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,02301,Cantoblanco,Instituto Universitario De Investigacion,Publico,Activo,2013-06-01,40.544922,-3.696633
